Random waveform, supplied seed
Total number of intervals = 90 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616)
Average QPS expected = 51583
Timestamp start: 1715353809488
Timestamp end: 1715354710067

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      393.4   220.5   148.8   211.5   226.5   357.3   438.4   484.5   518.0   557.8   607.2   677.9   834.5  1454.3  8047.4  60566.2    60653
read      389.6   213.5   160.7   210.5   225.4   356.0   434.9   479.2   511.3   549.9   597.2   668.0   809.8  1364.7  8104.3  59078.6    59076
read      403.2   270.8   160.7   211.7   227.2   366.0   446.9   492.6   526.6   567.2   618.0   690.1   876.0  2078.3  9137.2  60147.5    60154
read      482.3   453.4   148.8   214.5   230.9   414.4   522.3   582.3   630.8   700.5   802.5   939.3  1249.5  5228.4 16200.6  23057.8    22964
read      435.7   478.1   160.7   224.9   245.8   392.2   451.0   485.5   510.4   540.6   576.7   632.2  1263.8  6757.2 18859.5   8168.0     8172
read      435.2   312.0   160.7   211.8   227.7   380.1   478.6   533.0   569.6   610.7   667.6   808.9  1232.8  3122.9  9706.9  27595.3    27652
read      442.9   308.8   148.8   212.4   228.2   379.7   472.9   532.3   575.1   624.2   687.8   870.7  1405.6  2018.8 12265.5  37556.3    37594
read      415.6   294.9   148.8   212.1   227.7   378.9   471.9   518.1   547.9   580.7   620.1   682.0   986.1  2974.9 10793.1  24390.6    24367
read      441.7   342.4   160.7   211.8   227.8   378.5   475.8   533.8   574.3   619.9   680.6   840.8  1333.8  3898.7 10092.7  33743.6    33771
read      397.3   247.8   148.8   215.2   231.4   361.2   434.5   477.5   508.7   547.0   596.7   676.5   865.1  2107.0  8655.1  84944.6    84944
read      391.8   228.9   148.8   213.8   229.7   355.7   428.4   471.0   503.3   541.0   589.3   665.9   845.5  2199.2  8557.3  85524.0    85666
read      401.6   235.2   160.7   210.4   225.7   367.3   447.9   493.6   527.7   567.5   616.2   686.5   858.9  2025.5  8747.4  51843.6    51918
read      430.2   340.0   160.7   210.8   226.4   375.0   464.2   517.3   554.7   597.8   654.2   771.5  1304.9  3203.6 12448.0  34379.3    34406
read      427.3   469.9   148.8   209.2   224.7   370.2   463.7   513.2   546.4   582.3   628.1   717.2  1179.7  6190.7 22624.2  28724.0    28664
read      421.5   350.1   160.7   207.7   223.1   366.1   455.6   509.7   548.6   591.3   640.3   733.6  1276.9  3640.8 12619.8  38569.0    38289
read      528.4   689.9   160.7   214.5   231.5   446.9   564.9   638.3   695.7   761.6   841.8   965.2  1396.3 10033.0 32132.9  20624.3    20658
read      483.8   554.9   160.7   218.7   238.1   430.4   521.5   575.8   612.8   653.4   703.3   788.2  1227.8  7590.0 26707.6  13848.5    13840
read      408.5   353.7   148.8   215.9   233.1   364.4   435.6   478.9   510.9   549.5   601.0   682.4   930.8  4704.9 11718.7  93382.2    93419
read      411.6   326.9   148.8   220.6   239.3   371.9   441.5   484.1   515.9   553.7   604.4   684.1   914.8  3754.1 11909.9  98167.6    98284
read      398.5   242.0   148.8   210.9   226.3   356.7   436.3   482.9   517.2   557.9   610.5   687.8   917.6  2477.0  8322.9  71147.5    71313
read      450.1   349.1   148.8   210.8   226.7   374.2   468.9   530.7   576.3   629.6   704.0   935.5  1512.5  3779.0 10139.4  42047.3    42089
read      448.4   369.5   160.7   211.5   227.4   372.3   462.8   521.3   566.2   619.3   692.2   930.6  1584.5  3528.2 10241.0  46362.3    46458
read      444.5   409.6   160.7   210.9   226.8   378.3   476.2   532.5   571.2   615.5   677.5   844.6  1348.4  5263.0 15140.8  30622.9    30755
read      462.0   712.3   160.7   211.2   227.3   378.6   467.6   525.9   569.7   621.7   692.7   926.0  1575.0  5014.4 41062.7  42938.6    42889
read      414.8   308.7   160.7   220.3   238.5   373.8   445.9   489.0   521.5   561.4   614.4   697.9   943.8  3673.7 10621.4  93610.0    93552
read      404.1   274.3   160.7   212.8   228.0   362.1   444.3   491.9   526.8   568.9   622.2   697.8   898.4  2455.2 11106.6  65623.0    65694
read      443.4   423.7   160.7   211.4   227.2   379.0   480.9   538.1   576.3   619.1   676.0   818.4  1262.5  4614.3 15170.2  29650.9    29574
read      430.9   366.3   148.8   211.5   227.0   368.2   454.8   507.2   547.0   594.2   655.3   770.8  1472.7  3927.7 13910.8  51296.6    51355
read      408.3   334.6   160.7   215.2   230.9   362.6   443.5   490.4   525.3   566.9   619.8   697.6   929.7  3521.0 13719.5  67443.6    67361
read      483.3   739.7   160.7   217.4   234.1   416.2   496.6   543.1   580.0   628.0   693.4   798.7  1375.7 10269.9 31626.1  16319.4    16287
read      404.1   354.3   160.7   213.5   229.4   359.7   435.1   479.2   511.5   549.9   601.3   682.8  1005.7  2877.9 12477.2  81584.6    81508
read      402.7   335.7   160.7   216.3   232.4   361.1   434.8   478.5   510.5   549.0   599.7   680.3   894.7  3095.2 12597.7  87634.5    87619
read      420.6   255.5   160.7   223.4   243.7   383.1   454.7   498.4   531.9   572.8   627.7   720.7   954.7  2459.3  8868.6  99214.3    99068
read      421.3   347.5   148.8   210.7   226.0   364.0   447.4   498.0   536.9   583.1   639.3   737.0  1436.2  3416.9 10906.0  51242.7    51267
read      469.3   893.2   160.7   218.4   236.7   398.7   468.1   511.1   543.1   579.0   622.2   686.1  1274.1 11523.9 37066.9  11712.3    11822
read      411.5   276.6   148.8   218.8   236.4   368.1   436.5   479.2   511.6   552.2   608.1   699.1  1145.4  2823.8  8505.0  97353.9    97494
read      397.6   282.8   160.7   216.6   233.8   361.3   429.1   469.0   500.1   537.3   585.4   663.8   874.9  2737.0 10440.2  97260.5    97350
read      399.4   301.1   148.8   209.0   223.8   357.8   437.4   483.9   519.2   560.8   611.7   681.0   910.9  2872.7 10743.0  55478.9    55460
read      387.8   283.9   148.8   210.6   226.3   350.5   423.3   465.3   496.8   534.4   582.6   656.4   832.6  2317.1  9561.5  85763.6    85984
read      395.3   337.9   148.8   210.4   226.0   352.8   426.4   468.6   501.0   539.9   589.8   668.5   900.5  3605.5 10548.3  82040.2    82043
read      422.7   365.3   148.8   210.0   225.3   363.0   446.1   497.0   536.1   583.3   642.7   749.8  1428.3  3578.9 12296.7  52765.3    52873
read      508.7   974.1   160.7   216.2   235.3   419.5   506.0   558.9   595.1   634.9   683.5   761.3  1613.9 13033.7 36549.5  13935.0    13911
read      439.5   378.0   160.7   210.0   225.5   366.1   454.0   509.3   551.8   605.4   678.2   895.5  1555.0  3467.4 11416.0  49969.6    49984
read      440.5   648.4   160.7   216.4   234.9   389.5   454.8   489.7   513.9   542.1   577.8   632.9  1246.1  9661.4 29999.9   9258.0     9274
read      433.6   433.4   160.7   208.1   223.5   372.8   471.4   523.7   558.4   598.3   657.6   808.7  1214.0  5239.6 14966.8  27088.0    27187
read      499.6   580.3   160.7   212.1   229.7   436.1   540.1   605.8   652.8   706.2   772.8   876.1  1301.7  8022.3 29480.3  18707.2    18735
read      402.1   406.9   148.8   212.5   228.3   354.6   426.7   469.5   502.2   541.4   591.6   673.1   959.8  4924.4 13329.6  86386.4    86505
read      392.4   286.8   148.8   215.1   231.5   356.5   425.4   466.2   497.1   534.5   582.8   657.6   843.6  2339.4 11962.4  92850.7    93039
read      392.3   293.7   148.8   210.1   225.3   351.0   427.5   470.8   503.7   542.5   591.9   670.7   872.3  2630.6 11060.4  76051.9    75999
read      433.0   386.9   148.8   209.2   224.7   369.1   467.5   525.4   565.5   610.2   669.8   821.6  1252.0  3486.7 12802.3  32323.5    32324
read      396.6   303.7   148.8   212.3   228.2   354.9   427.9   470.1   502.6   541.3   591.0   672.4   936.0  2832.8  9748.1  84249.6    84255
read      398.0   312.2   148.8   211.9   227.7   356.1   430.6   473.5   505.8   544.9   594.2   676.0   935.9  2840.2 12222.6  81767.2    81759
read      441.7   376.3   160.7   209.8   225.4   370.3   465.5   525.5   567.8   617.3   686.0   895.5  1386.1  3962.0 11865.3  37317.5    37291
read      416.3   366.8   160.7   209.6   224.8   359.9   440.2   489.2   526.7   572.2   629.6   725.1  1416.0  4086.9 11346.5  53766.2    53818
read      429.0   330.0   160.7   208.2   223.5   367.4   465.8   521.0   558.1   600.1   657.5   808.3  1242.3  4048.3 10445.9  30294.6    30297
read      438.8   468.5   160.7   208.4   223.8   367.7   467.1   524.7   563.2   606.2   664.6   817.2  1278.2  6226.4 15782.1  31430.1    31569
read      442.6   481.3   148.8   210.8   226.4   374.5   463.4   518.0   557.8   604.4   666.5   811.3  1412.7  6134.4 18538.2  38937.6    38927
read      572.2  1377.9   160.7   220.6   239.9   403.1   476.7   524.1   558.9   597.5   648.4   792.6  5487.4 28837.7 36993.5  10703.3    10652
read      460.9   442.3   160.7   227.0   250.7   403.4   482.8   532.6   570.7   617.4   680.1   786.4  1386.0  7035.8 13567.0  97958.5    98119
read      467.7   612.6   148.8   213.3   229.1   373.6   462.0   520.5   565.8   621.3   701.0  1000.3  1704.3  7591.3 30491.1  48068.2    48176
read      431.3   348.7   148.8   210.8   226.7   369.4   461.9   518.0   557.1   601.1   661.0   810.7  1328.1  3558.2 11707.8  34985.9    34929
read      371.3   181.6   148.8   206.9   221.4   339.2   412.1   454.5   485.7   522.8   569.0   632.2   747.3  1042.8  7611.8  69742.3    69735
read      384.9   268.4   148.8   211.1   226.4   366.3   445.2   480.1   501.8   525.5   550.2   589.0   671.9  2424.6 10686.5  20714.6    20753
read      363.8   174.2   148.8   206.9   221.5   334.3   401.2   440.0   468.6   503.3   546.8   613.1   738.4  1027.7  5547.8  84734.0    84642
read      381.3   229.6   148.8   205.1   219.6   350.2   427.9   472.7   506.6   543.8   585.7   639.3   743.0  1012.3  9970.7  42318.9    42333
read      374.5   187.1   148.8   206.0   220.6   342.5   417.7   460.1   491.8   529.7   576.7   638.1   747.9  1045.1  7726.8  61678.6    61587
read      367.9   186.9   148.8   206.7   221.4   336.7   406.3   446.7   476.0   511.6   557.0   623.5   743.7  1056.3  8026.4  78049.4    77998
read      364.3   192.3   148.8   208.9   224.3   337.1   399.0   435.2   462.8   495.9   538.2   602.1   732.7   999.1  7801.8  97585.6    97625
read      387.7   238.4   148.8   209.6   225.2   361.9   446.6   486.7   512.2   538.6   570.0   614.1   707.0  1845.5  9991.9  23782.1    23781
read      371.1   182.4   148.8   206.1   220.6   339.9   413.0   454.9   485.8   522.4   567.7   630.2   745.9  1025.2  6873.7  66623.1    66723
read      381.1   227.9   148.8   206.0   221.0   347.8   431.9   478.5   509.1   540.8   577.1   625.3   719.4  1317.1 10172.5  30953.9    31016
read      379.2   198.3   148.8   205.7   220.4   349.3   423.8   467.4   500.8   539.2   584.2   639.9   743.0  1000.0  8324.1  47307.2    47394
read      361.0   178.8   148.8   208.2   223.3   334.1   396.6   432.9   460.3   492.9   534.7   596.1   723.2   992.5  6186.4  95165.8    95335
read      375.4   483.7   160.7   236.9   260.0   340.7   368.3   383.7   394.4   405.4   427.1   464.2  1266.1  8073.7 19553.7   5241.1     5252
read      373.8   197.2   148.8   206.9   221.5   341.9   415.4   457.1   488.3   525.4   571.4   634.3   747.0  1061.8  8043.4  65764.7    65908
read      384.7   263.1   148.8   215.0   230.4   375.2   438.4   467.0   485.7   504.8   530.3   566.0   644.0  3860.7 10554.4  16897.6    16889
read      381.0   217.6   148.8   204.8   219.3   350.2   426.5   470.8   504.8   542.7   585.9   640.5   747.4  1138.7  8472.5  42905.0    42912
read      364.7   179.5   148.8   211.1   226.8   339.5   399.9   434.8   461.4   493.1   533.7   593.7   723.1   951.5  7720.5  99832.3    99898
read      387.0   254.7   148.8   209.0   224.6   357.3   443.1   486.8   514.7   543.7   577.4   623.5   718.4  1674.4 10877.2  26433.6    26385
read      386.5   252.8   148.8   209.6   225.4   362.2   448.3   486.9   511.2   536.3   565.8   606.1   686.2  1478.5 10580.6  22603.3    22616

Total QPS = 51562.8 (46406524 / 900.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 11462411181 bytes :   12.1 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.96%,49.75%,100.00%
