Random waveform, supplied seed
Total number of intervals = 180 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587, 63389, 46953, 90536, 12508, 38491, 97806, 11813, 39665, 53571, 63215, 78767, 8615, 67903, 16398, 53434, 38068, 9130, 69227)
Average QPS expected = 49317
Timestamp start: 1715347866985
Timestamp end: 1715348767616

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      424.5   356.9   173.5   219.3   232.0   362.4   461.6   519.6   557.6   597.8   646.6   742.0  1222.6  3553.3  9911.7  30696.6    30755
read      407.6   273.0   160.7   221.2   234.6   367.1   445.5   495.1   533.2   576.7   626.2   690.1   853.2  2403.8  9218.5  42692.2    42889
read      424.1   283.9   160.7   232.2   250.8   389.2   457.2   497.5   528.6   567.1   621.9   720.6   971.0  2301.7  8624.2  93300.8    93552
read      399.2   224.5   173.5   222.3   236.0   361.0   434.9   478.6   512.1   553.0   604.6   678.8   842.0  2650.3  7428.7  65541.0    65694
read      420.0   269.6   173.5   221.0   234.0   367.0   466.7   523.8   560.3   597.9   641.2   719.0  1107.6  3004.6  9173.4  29641.2    29574
read      402.6   262.3   160.7   221.8   235.3   363.6   437.7   484.7   522.1   565.9   617.8   687.2   845.3  1932.2  9340.5  51305.6    51355
read      398.6   220.5   173.5   222.5   236.8   361.5   433.8   477.0   510.1   550.4   601.2   677.3   862.5  2007.2  7571.8  67529.0    67361
read      401.5   320.6   173.5   225.6   239.7   388.7   455.5   487.2   507.2   530.1   555.1   591.9   705.6  2744.0 13912.1  16286.0    16287
read      400.7   252.2   173.5   226.1   242.2   366.9   434.7   474.6   504.8   541.0   587.8   662.6   837.0  2194.4 11768.9  81309.2    81508
read      404.9   409.0   173.5   227.7   244.7   371.1   435.8   474.3   504.1   540.4   587.6   665.4   855.0  2442.4 12170.9  87619.8    87619
read      442.2   246.9   160.7   237.7   259.5   405.1   475.9   520.1   553.9   597.3   659.3   764.9   995.2  2028.0  9206.2  98902.2    99068
read      401.8   394.4   173.5   218.9   231.5   358.8   434.9   479.2   512.0   551.3   599.0   671.9   863.0  3916.0 14019.4  51244.2    51267
read      397.8   298.1   173.5   224.0   237.8   387.4   438.8   464.0   482.0   502.4   529.4   571.2   713.0  4827.7 10072.9  11897.2    11822
read      439.1   300.2   173.5   239.0   261.3   403.8   472.0   513.5   544.8   584.1   636.3   725.3   941.7  2776.0 13961.8  97315.0    97494
read      481.8   534.4   173.5   245.1   271.0   425.4   500.8   547.3   583.9   628.2   686.2   780.5  1094.8  8470.2 27523.7  97396.6    97350
read      401.2   240.9   173.5   220.1   233.0   357.0   434.7   481.1   516.6   560.1   613.7   686.8   958.7  2310.8  7781.3  55367.4    55460
read      368.6   473.4   173.5   220.3   232.9   338.5   398.4   433.3   460.9   495.3   541.3   611.1   739.9  1250.9  6201.9  85913.6    85984
read      419.9   294.9   173.5   224.4   240.1   368.9   441.3   486.9   522.7   567.1   626.6   731.6  1260.3  3714.4  9137.7  82071.0    82043
read      401.7   240.8   160.7   220.5   233.9   361.5   434.9   481.4   519.0   565.0   620.6   691.1   858.8  2163.7  9551.8  52772.0    52873
read      404.4   364.3   173.5   222.4   235.2   390.3   449.8   477.5   496.3   517.0   542.7   584.8   779.2  5710.2 12671.2  14045.8    13911
read      404.9   240.7   173.5   221.6   235.2   362.6   437.4   485.6   524.6   571.8   626.9   696.4   930.9  1840.6  7970.9  50141.2    49984
read      422.4   634.9   173.5   226.6   241.7   379.3   421.2   443.0   458.7   476.1   502.5   554.6  1499.9  8123.2 30395.8   9300.8     9274
read      434.1   328.8   173.5   220.1   232.4   368.1   476.3   532.7   568.7   609.3   665.3   821.7  1215.4  3599.2 10716.9  27213.2    27187
read      436.3   477.1   173.5   221.8   234.1   397.3   480.5   520.1   546.4   578.3   621.9   718.1  1062.1  5433.1 28374.7  18680.8    18735
read      428.1   411.9   173.5   227.6   244.3   375.9   442.9   482.5   512.5   550.4   603.9   692.8  1526.7  5658.2 14073.4  86440.4    86505
read      406.6   316.0   173.5   230.1   247.4   374.1   436.3   472.9   502.2   537.5   583.8   658.2   853.0  3030.9 10804.1  93058.8    93039
read      400.7   644.3   173.5   223.8   238.9   362.7   432.1   473.2   504.6   543.1   592.9   672.7   868.3  2171.3  9471.6  76124.4    75999
read      411.7   308.0   160.7   219.6   232.1   358.9   456.0   513.9   551.8   590.9   633.3   687.9   879.0  4162.5  8709.8  32470.8    32324
read      400.6   231.8   173.5   225.3   240.7   363.9   430.3   468.8   498.8   535.5   584.3   662.7   975.3  2287.0  8380.4  84292.2    84255
read      402.7   293.3   173.5   224.5   240.0   364.3   431.0   470.4   501.4   538.7   588.0   666.7   892.6  3755.2 12225.9  81593.4    81759
read      409.7   352.4   173.5   221.0   234.0   357.1   443.9   501.8   543.4   587.1   634.1   696.0   926.6  2423.9 17035.1  37298.6    37291
read      403.7   338.4   173.5   222.0   235.1   360.6   433.3   477.4   513.1   558.1   612.6   683.3   849.8  3509.4 12665.4  53759.2    53818
read      428.6   287.7   173.5   220.2   232.8   365.2   471.2   531.2   569.2   610.1   661.5   773.4  1185.2  3311.6 10579.9  30433.4    30297
read      438.4   498.0   173.5   220.6   233.2   362.1   465.1   525.4   564.4   605.2   654.2   745.4  1321.3  6366.7 19486.3  31329.8    31569
read      402.3   210.3   173.5   220.3   232.9   357.8   441.0   495.8   536.8   581.0   629.1   689.5   853.7  1890.5  6354.5  38891.2    38927
read      409.0   553.1   187.4   226.2   240.4   385.4   430.4   453.5   468.5   488.2   509.4   551.3   832.0  5988.0 31417.1  10595.4    10652
read      462.2   412.9   173.5   241.4   263.2   410.7   481.2   525.1   558.1   598.5   656.5   757.9  1573.7  5568.3 11948.1  98099.6    98119
read      415.7   306.8   173.5   223.1   237.2   372.9   451.2   500.5   538.7   582.9   635.0   708.2   909.0  3411.3 10690.8  48121.4    48176
read      413.5   427.2   173.5   220.6   233.3   359.1   448.4   506.4   546.5   587.2   631.6   689.9   865.9  4364.0 17399.9  34906.6    34929
read      402.6   273.1   173.5   223.5   237.4   360.7   432.3   474.2   506.8   546.6   598.0   676.7   904.5  3806.8 10074.3  69532.0    69735
read      405.2   294.8   173.5   220.9   232.7   374.7   465.1   506.2   531.9   558.9   589.6   635.8   792.0  3747.8 10947.7  20918.6    20753
read      397.9   282.4   173.5   225.2   240.7   361.3   426.8   466.0   496.7   533.6   581.5   654.5   855.3  2642.5 11657.3  84814.2    84642
read      408.1   238.7   173.5   221.4   234.6   362.3   444.8   497.8   538.8   583.4   633.4   699.8   937.0  2032.4  7950.0  42275.2    42333
read      403.0   270.0   173.5   221.4   235.1   362.8   435.7   479.9   513.7   555.4   609.7   684.8   904.4  2753.7 10644.1  61668.6    61587
read      401.7   281.0   173.5   224.4   239.5   365.0   434.1   474.2   505.2   543.5   592.6   671.1   876.1  2306.9  8459.8  78060.2    77998
read      420.3   334.7   173.5   236.5   255.6   387.8   451.2   489.1   517.5   551.1   597.0   674.5   868.1  3423.5  9961.1  97531.2    97625
read      460.4   375.3   173.5   219.8   232.3   396.5   506.5   560.1   598.5   651.5   744.5   899.1  1216.0  4424.8 15424.1  23828.2    23781
read      418.1   316.1   173.5   222.7   236.9   366.0   440.6   485.7   520.3   563.6   620.9   708.5  1497.6  3480.4 11944.7  66586.6    66723
read      419.5   286.8   173.5   219.7   231.9   359.0   464.0   523.3   560.9   599.9   645.3   726.6  1131.5  3568.1 10069.0  30969.0    31016
read      414.3   331.2   160.7   222.6   236.6   368.7   448.7   499.0   538.3   583.9   636.4   709.2   909.6  2453.1 10563.6  47395.4    47394
read      412.1   255.2   173.5   232.5   250.7   380.6   446.0   484.7   513.3   548.3   595.4   673.8   867.7  2142.2  8608.4  95318.2    95335
read      370.0   386.2   187.4   235.8   259.1   341.7   369.1   384.9   395.8   408.2   427.8   462.3   734.2  6314.5 15278.9   5290.2     5252
read      404.2   424.0   173.5   221.6   234.8   358.9   432.0   474.2   507.0   547.0   598.6   676.7   889.0  3768.9 21908.3  65817.0    65908
read      407.7   350.0   173.5   221.9   234.3   385.8   456.6   488.7   509.0   533.2   561.6   606.4   861.8  4516.0 12548.0  16920.2    16889
read      414.0   391.0   160.7   219.9   232.7   358.3   440.7   495.5   536.6   582.3   633.1   700.2  1065.3  4057.4 12884.0  42664.6    42912
read      424.5   381.8   173.5   233.0   252.1   385.5   450.4   488.9   517.7   552.1   599.8   680.4   934.3  4499.8 13099.8  99946.4    99898
read      429.2   312.6   173.5   218.9   231.2   372.0   477.4   529.4   563.2   599.3   646.5   767.4  1166.1  4497.5 10919.2  26375.6    26385
