Random waveform, supplied seed
Total number of intervals = 90 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616)
Average QPS expected = 51583
Timestamp start: 1715427135196
Timestamp end: 1715428035705

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      365.5   485.9   160.7   213.3   230.7   338.2   369.9   387.6   399.6   415.5   434.5   473.3   745.6  6345.9 20213.2   7372.2     7434
read      413.5   327.0   160.7   209.7   224.8   366.5   447.6   495.4   531.2   575.4   631.6   723.8  1059.8  3358.7 12217.5  67114.9    67201
read      406.5   260.9   148.8   211.2   226.7   360.1   435.2   482.1   517.3   560.5   620.3   725.9  1129.7  2630.4  8064.2  85958.1    85927
read      376.5   196.2   148.8   205.6   219.3   344.1   414.4   456.9   489.2   527.2   575.9   643.0   799.0  1687.4  7277.9  64016.2    63953
read      392.5   397.0   148.8   203.6   217.2   338.0   422.0   473.4   508.3   545.7   592.8   666.6  1098.3  3755.9 16385.4  31672.3    31595
read      387.2   251.0   160.7   208.7   223.7   348.6   419.0   461.4   493.0   531.1   581.0   658.3   909.0  2552.7  8240.8  87939.7    87879
read      358.3   471.7   160.7   210.5   227.4   331.9   362.9   379.2   392.1   405.2   427.4   466.8   693.9  7559.5 16184.5   7284.5     7287
read      394.0   309.2   148.8   206.0   219.9   355.9   430.6   473.9   507.1   546.4   598.2   676.1   901.8  2754.6 10471.2  62284.6    62295
read      358.7   435.3   160.7   219.5   236.1   330.8   358.2   371.9   383.5   396.5   414.5   447.9   962.9  6824.7 15215.2   6626.2     6561
read      371.3   237.4   160.7   206.8   220.7   340.8   423.6   462.8   487.5   513.0   543.2   590.0   709.7  2110.8  8912.8  22477.4    22532
read      383.3   205.8   148.8   206.6   220.7   351.5   423.6   466.3   499.0   537.6   587.6   661.2   815.6  1586.9  8171.5  60702.0    60653
read      381.6   195.6   148.8   205.8   219.8   349.4   422.8   466.6   499.8   538.5   587.6   658.4   804.4  1574.1  7676.2  59053.4    59076
read      403.4   248.3   160.7   210.7   225.5   365.7   444.8   491.5   525.7   566.8   620.1   698.7   915.6  2170.8  8584.1  60281.8    60154
read      389.8   251.5   160.7   208.5   222.8   349.8   438.0   481.5   509.1   539.5   578.5   639.0   986.3  2310.0 10158.7  22993.6    22964
read      364.5   371.5   160.7   211.9   227.8   342.1   377.5   397.0   410.9   427.5   450.0   492.6   736.7  5575.9 15632.4   8175.3     8172
read      390.0   254.1   160.7   206.1   220.0   344.3   430.3   478.5   510.6   546.1   590.9   661.5  1070.4  2201.3 10429.1  27570.7    27652
read      396.9   267.9   160.7   206.0   220.3   351.3   428.6   477.6   513.2   555.0   609.8   686.3  1122.6  2348.4  9531.9  37696.6    37594
read      388.9   325.0   160.7   205.8   219.4   343.7   431.6   476.8   506.0   538.3   579.4   642.6  1037.3  2604.4 10373.5  24412.1    24367
read      398.3   295.5   148.8   206.8   221.3   349.7   430.8   481.6   517.5   557.3   609.1   684.1  1125.4  2737.5 11974.3  33792.8    33771
read      404.5   255.5   148.8   214.6   230.3   365.2   439.2   484.1   517.2   557.2   611.0   690.6   943.5  2536.4  8069.3  84867.4    84944
read      401.9   230.4   148.8   214.9   230.4   364.9   439.9   484.9   517.9   556.8   609.3   688.5   911.8  2113.3  7608.2  85657.3    85666
read      394.2   266.1   148.8   207.4   221.6   358.7   431.3   476.7   510.7   550.0   603.4   679.7   869.0  2309.9  8119.2  51894.0    51918
read      464.7   451.4   148.8   207.8   222.5   361.3   461.9   530.0   584.3   658.7   831.1  1092.6  1507.2  4843.9 13492.2  34326.6    34406
read      419.4   554.9   148.8   205.3   219.3   340.3   432.9   483.6   516.7   551.6   603.5   742.6  1318.8  7690.9 29121.8  28678.4    28664
read      449.5   403.6   160.7   205.4   220.3   356.1   447.4   509.1   556.8   620.2   736.6  1068.7  1577.3  3926.0 12677.9  38448.8    38289
read      448.3   529.1   160.7   205.6   219.5   378.1   470.8   518.9   555.9   617.2   725.7   877.8  1214.5  7976.9 20004.2  20619.0    20658
read      432.9   697.8   160.7   206.5   220.7   377.8   444.4   480.2   507.8   549.1   617.5   718.5  1084.1 10238.1 32035.0  13827.5    13840
read      403.6   345.6   148.8   215.4   231.6   363.8   434.3   477.1   508.4   547.2   599.0   680.8   921.2  3038.8 13127.5  93237.9    93419
read      415.3   269.0   148.8   221.8   240.6   378.6   449.6   492.8   525.3   564.9   618.1   703.4   929.9  2644.8  9427.2  98276.8    98284
read      393.9   240.6   148.8   207.8   222.2   352.7   429.7   474.7   508.0   547.7   600.4   679.5   949.5  2627.5  8883.0  71364.3    71313
read      470.4   415.5   160.7   205.9   220.6   359.2   452.7   522.0   580.1   663.6   871.2  1219.5  1684.7  3983.0 12017.9  42139.7    42089
read      422.1   323.6   148.8   208.0   222.8   363.6   438.6   488.6   527.2   575.7   636.3   747.4  1537.5  3562.2  9565.2  46490.1    46458
read      454.3   419.5   148.8   206.0   220.6   361.2   468.5   533.3   582.2   648.2   799.0  1031.3  1391.3  4188.3 12784.2  30640.0    30755
read      473.2   470.8   148.8   206.3   221.0   358.6   452.2   521.0   578.9   660.1   863.1  1231.3  1697.6  4670.9 14134.4  42833.9    42889
read      410.9   377.9   148.8   217.0   233.2   366.9   437.4   480.9   513.0   552.5   606.2   687.2   964.1  4241.3 12520.7  93520.6    93552
read      396.4   243.6   160.7   207.8   222.1   355.9   432.4   477.8   511.7   552.6   606.9   685.3   959.1  2491.8  9178.4  65792.6    65694
read      453.5   416.7   160.7   205.6   219.8   360.3   468.6   532.5   581.8   651.7   806.6  1015.3  1348.4  4556.7 13318.5  29610.3    29574
read      401.8   268.9   160.7   206.9   221.1   360.8   434.6   480.4   515.6   557.7   613.1   693.1  1146.5  2406.4 10823.2  51438.3    51355
read      396.8   293.0   148.8   208.0   222.4   355.8   433.7   480.6   514.4   554.3   607.1   685.5   918.8  2372.1 11274.0  67413.2    67361
read      426.8   435.5   160.7   205.9   220.0   380.5   456.7   496.4   528.4   575.1   652.2   766.5  1051.8  5986.8 15022.2  16268.4    16287
read      404.4   341.4   148.8   209.9   225.2   357.6   432.9   478.2   511.5   551.7   607.1   690.0  1165.5  3281.2 10128.5  81424.7    81508
read      400.3   303.4   148.8   211.8   227.5   357.5   429.0   471.7   505.0   545.0   597.2   678.9   982.6  3285.5 12002.9  87575.6    87619
read      418.0   292.4   148.8   222.5   241.2   378.6   450.6   494.2   527.1   567.7   622.2   710.4   967.7  2729.5 11496.2  98928.9    99068
read      399.5   323.8   148.8   207.3   221.7   358.5   432.2   477.5   511.8   552.5   607.7   685.7   993.6  2509.4 11177.6  51293.1    51267
read      379.1   420.8   160.7   209.4   223.7   358.1   409.2   433.6   450.7   468.2   494.6   540.3   799.1  4501.2 19869.0  11825.7    11822
read      414.6   251.3   160.7   220.3   238.2   375.9   447.9   491.6   524.7   565.6   619.9   705.9   971.3  2402.7  9659.2  97363.2    97494
read      394.6   223.3   148.8   216.2   232.4   360.2   427.7   468.5   499.7   537.0   585.4   661.4   867.1  2074.8  7792.6  97543.0    97350
read      390.5   246.6   148.8   206.0   219.9   353.7   425.7   469.6   504.3   544.1   597.2   670.6   911.3  2261.9  8970.2  55556.5    55460
read      385.1   224.1   148.8   209.5   224.4   347.6   417.8   460.6   492.6   530.7   580.5   654.2   869.7  2312.1  8017.0  86052.3    85984
read      391.8   260.7   148.8   208.9   223.6   349.8   422.2   465.5   498.2   537.3   588.8   669.7  1014.3  2755.0  8281.6  82091.9    82043
read      390.9   247.8   148.8   206.5   220.6   356.1   427.9   471.1   505.2   545.3   598.2   671.1   886.4  1861.0  8527.6  52874.5    52873
read      372.8   297.5   160.7   206.0   219.4   355.7   414.6   442.5   460.4   480.6   504.8   547.0   826.0  4002.2 12594.9  14006.2    13911
read      393.5   274.1   160.7   206.1   220.1   355.2   425.8   469.8   504.6   545.0   599.3   674.3  1032.1  2399.0  9245.5  49936.7    49984
read      366.8   354.6   160.7   209.7   224.6   347.9   386.7   406.7   422.0   437.5   461.4   501.2   782.9  4395.7 14337.4   9304.0     9274
read      390.2   321.2   160.7   204.9   218.7   339.4   430.6   480.3   512.1   545.0   587.5   651.1  1060.2  2906.4 10886.7  27141.1    27187
read      384.0   336.3   160.7   205.8   219.2   352.3   432.3   468.2   491.3   516.1   546.6   602.3   925.4  3379.1 11997.2  18761.1    18735
read      389.9   247.9   160.7   211.0   225.9   351.1   421.4   464.3   496.6   535.2   586.3   664.5   918.3  2537.9  7837.1  86563.8    86505
read      390.6   219.3   160.7   214.5   230.0   355.2   423.5   465.2   496.8   534.2   583.0   657.8   871.6  1970.0  8193.3  93087.7    93039
read      388.2   262.4   160.7   208.0   222.4   348.2   422.1   466.4   499.7   538.7   590.1   668.3   885.5  2247.0  9323.4  76111.8    75999
read      390.8   283.5   148.8   203.7   217.8   340.4   424.6   476.1   511.9   550.7   599.4   669.9  1128.4  2320.9 11362.6  32346.7    32324
read      394.2   290.3   160.7   210.1   225.2   352.8   426.3   470.3   503.4   542.5   593.6   674.8   939.6  2413.5 10171.7  84031.2    84255
read      388.5   280.9   148.8   208.3   223.0   348.4   420.9   464.5   497.3   536.6   588.0   666.9   891.1  2178.4 11615.9  81721.9    81759
read      395.3   286.1   148.8   203.6   217.7   345.8   425.8   476.1   513.2   554.4   606.6   681.9  1198.4  2493.8  8670.0  37369.6    37291
read      391.0   249.5   148.8   205.3   219.1   356.1   427.6   470.8   505.2   545.0   597.9   672.1   897.6  2121.2 10175.1  53717.9    53818
read      390.0   287.9   148.8   202.7   216.2   338.9   427.5   479.2   513.7   550.5   596.5   666.7  1087.8  2536.9  9708.1  30304.7    30297
read      389.2   242.9   148.8   203.0   216.6   339.0   425.5   476.8   512.5   549.6   597.8   669.5  1115.2  2386.1  9036.7  31546.8    31569
read      392.9   276.1   148.8   203.8   217.7   345.1   421.8   470.4   507.1   548.2   602.7   682.1  1167.6  2294.9  8373.1  39097.2    38927
read      364.9   368.1   160.7   206.5   220.6   349.7   396.0   419.5   434.6   453.2   473.2   513.2   712.4  4485.2 15597.3  10675.1    10652
read      405.5   279.2   160.7   217.6   234.4   367.8   437.3   479.8   511.1   549.5   602.1   684.6   923.2  2704.0  9438.6  98093.2    98119
read      388.0   229.6   148.8   204.8   218.7   355.2   423.8   467.3   501.3   540.7   592.3   663.9   870.4  1880.6  8052.0  48201.5    48176
read      390.8   242.8   148.8   203.9   217.9   343.8   423.9   473.3   508.1   547.2   597.4   673.8  1143.5  2380.3  8065.7  34827.9    34929
read      399.6   279.5   160.7   207.5   222.0   355.1   432.8   479.2   513.1   554.0   609.4   693.5  1122.0  2430.2  9612.1  69719.8    69735
read      404.2   489.2   148.8   206.1   219.7   353.9   438.2   477.9   503.3   532.8   572.0   646.1  1076.8  5998.3 28785.5  20788.0    20753
read      411.8   347.6   148.8   211.6   227.5   363.7   439.1   485.3   519.4   561.5   618.1   710.3  1181.3  3356.5 11533.8  84606.0    84642
read      422.5   368.9   148.8   206.0   220.9   358.1   438.1   490.4   529.8   578.3   639.3   771.1  1476.0  4239.9  9459.3  42389.6    42333
read      410.6   332.4   148.8   209.9   224.7   361.2   439.0   485.6   520.7   563.5   621.2   715.1  1306.3  2884.1 10586.3  61561.7    61587
read      368.2   232.2   148.8   204.0   217.8   336.0   403.4   444.2   474.0   509.7   556.0   626.9   768.8  1661.6  8829.0  77965.7    77998
read      359.9   170.9   148.8   207.6   222.2   333.9   394.6   430.4   458.0   491.3   534.0   598.0   723.0   962.5  4938.4  97509.4    97625
read      363.0   245.5   148.8   203.7   217.0   330.0   415.2   456.2   481.0   505.8   534.6   574.9   656.4  2073.2 10856.6  23697.0    23781
read      365.2   179.2   148.8   202.5   215.6   337.7   405.0   444.9   474.3   510.1   555.3   622.3   741.8  1016.3  6582.7  66647.5    66723
read      365.0   211.4   148.8   203.1   216.3   327.7   407.6   455.5   486.9   519.4   554.6   606.0   707.0  1604.2  7534.2  31044.2    31016
read      371.7   213.4   148.8   202.3   215.6   342.3   409.9   452.9   485.5   523.2   569.1   632.1   756.4  1043.4  8766.7  47435.1    47394
read      356.8   185.7   148.8   206.9   221.1   331.7   391.9   427.2   454.1   486.0   527.4   589.6   709.1   883.8  7953.2  95178.6    95335
read      354.6   497.6   173.5   222.5   241.9   319.4   343.5   357.2   366.4   376.6   395.3   430.4   798.1  8000.3 17510.0   5237.5     5252
read      365.6   199.9   137.8   202.8   215.9   336.8   403.4   443.8   473.9   511.0   557.5   624.7   744.6  1013.9  8004.5  65805.8    65908
read      366.3   283.4   160.7   209.2   223.2   350.0   418.6   447.6   465.3   484.9   505.8   539.1   617.2  3036.1 14039.4  16919.1    16889
read      367.8   190.3   148.8   203.3   217.1   334.5   403.0   449.5   484.4   523.7   569.3   627.3   727.1  1044.2  6916.0  42839.2    42912
read      360.2   177.6   148.8   209.9   224.7   335.4   394.8   429.7   456.3   488.1   529.3   590.5   712.6   925.0  7602.0  99727.9    99898
read      364.3   234.1   148.8   204.3   217.8   326.9   416.5   461.8   489.5   517.8   547.6   591.7   677.6   956.3  9203.2  26477.0    26385
read      363.4   262.1   160.7   205.0   218.8   331.6   416.9   456.0   479.6   503.5   531.5   570.2   643.4  2114.9 12521.9  22529.4    22616

Total QPS = 51580.3 (46422236 / 900.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 11466292045 bytes :   12.2 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.96%,50.50%,100.00%
