Random waveform, supplied seed
Total number of intervals = 90 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616)
Average QPS expected = 51583
Timestamp start: 1715415116262
Timestamp end: 1715416016712

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      382.9   206.4   160.7   209.9   224.4   349.0   421.6   464.4   496.8   535.3   584.1   656.2   802.1  1686.9  8069.7  60188.8    60154
read      395.9   258.3   160.7   209.1   223.2   359.0   460.1   503.6   531.5   561.5   595.9   650.4   804.7  2408.2 10244.0  23035.7    22964
read      392.0   407.9   160.7   223.0   240.5   374.6   416.0   436.3   452.0   467.9   491.9   530.0   701.7  6111.5 15800.6   8168.9     8172
read      387.3   224.6   160.7   206.5   220.4   340.3   446.8   496.0   526.8   559.0   595.5   651.9   799.7  1764.1  8336.7  27662.5    27652
read      390.2   277.7   148.8   207.2   221.5   340.8   426.1   480.1   518.6   560.0   608.1   673.1   869.5  2273.3 12073.4  37729.6    37594
read      390.6   232.8   160.7   208.3   222.3   349.0   453.0   497.7   526.1   556.0   591.2   642.5   799.8  2146.7  8681.6  24335.1    24367
read      389.4   217.5   148.8   207.7   222.0   340.1   433.8   489.3   525.9   564.8   609.3   671.4   850.9  1949.2  7957.7  33708.1    33771
read      376.0   224.7   160.7   211.7   226.3   343.7   407.8   446.0   473.9   509.1   556.9   632.6   803.5  1885.1  8570.3  85121.2    84944
read      378.4   221.2   148.8   212.3   227.0   345.4   410.4   448.9   477.2   512.7   561.7   638.5   809.4  1898.6  7997.0  85557.0    85666
read      391.1   272.0   148.8   211.1   225.7   352.1   426.5   472.1   508.4   552.4   606.5   678.3   810.0  1704.3  9790.8  51868.8    51918
read      391.4   261.6   160.7   208.9   223.4   342.0   436.4   491.5   527.8   566.7   611.1   671.7   803.4  2213.4  9629.3  34496.9    34406
read      456.1   447.1   160.7   211.6   226.7   382.9   496.9   555.2   599.3   660.2   749.4   890.6  1218.5  5284.2 12825.6  28603.2    28664
read      413.5   359.7   148.8   209.4   224.5   350.5   443.2   498.5   536.0   578.1   631.9   730.8  1244.6  3916.5 11366.6  38357.5    38289
read      437.2   398.5   160.7   211.4   226.4   396.8   484.7   528.4   559.2   599.2   662.5   763.6  1067.7  4390.3 18024.6  20677.9    20658
read      429.6   385.4   160.7   213.8   229.4   401.3   474.2   512.8   541.9   580.3   632.3   707.5   915.8  4693.3 11715.7  13923.6    13840
read      382.3   310.2   148.8   211.1   226.2   342.5   402.4   437.0   464.4   498.5   544.2   624.9  1235.9  3200.4  9403.8  93317.0    93419
read      374.3   280.0   148.8   212.5   227.7   343.3   402.7   437.7   464.7   497.9   542.1   615.8   795.1  2160.4 12055.5  98178.3    98284
read      376.4   200.9   148.8   208.9   223.1   342.1   411.0   451.5   481.6   518.6   568.2   643.0   811.2  2006.9  6032.3  71375.9    71313
read      406.1   315.2   160.7   208.8   223.4   348.1   434.2   490.9   532.4   579.4   634.8   727.7  1176.7  2187.2 10308.3  42122.9    42089
read      401.6   317.9   148.8   210.6   225.5   354.1   433.9   484.6   523.1   567.9   621.7   692.1   919.7  2776.6 10929.5  46525.7    46458
read      457.8   384.3   160.7   208.4   223.4   382.8   506.3   569.3   616.8   682.0   780.4   918.1  1240.1  3653.4 12699.2  30697.0    30755
read      401.5   234.0   148.8   209.6   224.4   349.8   435.6   492.4   532.7   577.8   631.2   708.1  1089.9  1841.7  7058.6  42845.6    42889
read      380.1   372.3   148.8   212.3   227.3   344.0   405.0   441.4   468.3   502.3   547.1   622.4   808.4  3299.5 14610.9  93475.9    93552
read      374.2   221.6   148.8   207.9   221.8   337.9   405.0   446.5   477.9   516.9   567.9   642.0   804.7  1868.0  8277.7  65744.8    65694
read      462.9   411.8   160.7   209.2   224.1   385.1   505.9   569.2   618.0   686.5   787.1   931.1  1286.5  4322.3 15483.0  29636.8    29574
read      396.5   272.9   148.8   209.8   224.3   351.3   428.0   475.0   512.4   557.5   613.2   688.1  1003.0  2154.5  8646.2  51327.5    51355
read      377.3   232.9   148.8   208.3   222.1   340.4   408.9   449.4   480.0   518.4   569.6   646.1   834.7  2300.5  9002.8  67329.2    67361
read      429.7   530.3   160.7   210.5   225.3   399.5   474.9   510.8   538.1   572.4   622.1   707.0   939.7  4648.7 22012.7  16299.5    16287
read      391.3   310.5   148.8   209.7   224.2   344.6   411.9   451.4   480.7   517.2   567.9   652.9  1421.7  3576.0  9609.4  81559.3    81508
read      370.5   232.2   148.8   209.6   223.9   338.5   400.8   437.0   465.1   499.3   544.2   617.8   788.4  2019.9  8548.4  87628.9    87619
read      377.3   259.1   160.7   214.0   229.4   347.4   406.9   442.8   469.2   502.4   546.4   620.9   801.6  2011.0  9623.8  99283.9    99068
read      388.5   235.2   148.8   209.8   224.3   349.0   423.4   469.3   505.6   549.1   602.9   673.8   817.2  1870.6  7684.6  51308.8    51267
read      419.1   393.0   160.7   219.0   234.2   399.9   459.3   489.3   509.1   537.1   574.4   637.9   832.9  5802.2 15103.3  11873.0    11822
read      369.2   259.9   148.8   209.0   223.8   336.8   395.9   430.4   456.9   489.4   533.3   607.0   818.0  2528.1  8099.3  97429.1    97494
read      366.9   205.6   148.8   210.0   224.7   337.5   397.3   431.9   458.3   490.5   534.1   604.7   789.3  1776.9  7856.8  97325.5    97350
read      379.1   298.2   148.8   207.0   221.2   339.6   409.6   454.1   488.9   531.5   583.7   654.6   798.3  2139.4  8588.5  55649.6    55460
read      368.7   222.9   148.8   208.6   222.9   337.4   400.3   436.5   464.2   498.1   542.8   618.0   803.4  1718.1  8656.0  85917.9    85984
read      360.8   243.0   148.8   205.8   219.3   327.5   390.1   426.1   453.7   487.4   532.8   606.1   778.8  1834.4  9424.5  82044.3    82043
read      376.0   229.4   148.8   206.7   220.8   337.6   407.2   452.4   487.6   530.0   581.5   650.6   790.8  1705.3  7814.4  52771.8    52873
read      392.4   293.5   160.7   210.1   224.5   385.8   448.4   476.0   495.3   516.5   543.2   587.2   722.2  3580.2 11544.6  13935.9    13911
read      381.3   226.9   148.8   205.1   219.3   339.0   409.9   456.9   493.7   537.6   590.3   662.7   868.0  2128.5  8594.6  49911.2    49984
read      390.3   381.1   160.7   217.3   232.8   378.8   424.0   446.3   461.4   479.3   503.5   543.8   717.6  4234.3 15747.6   9300.8     9274
read      388.3   277.3   148.8   204.8   218.8   339.4   445.9   494.2   524.3   555.6   591.8   647.7   841.9  2408.7  9340.4  27135.9    27187
read      396.6   260.6   160.7   207.5   221.6   378.9   462.5   497.4   520.4   545.0   579.0   630.6   781.6  3421.4  9844.4  18690.2    18735
read      367.4   214.3   148.8   207.8   221.9   334.8   397.4   433.4   461.1   494.8   539.5   613.6   809.0  2210.7  7511.9  86435.9    86505
read      364.3   196.1   148.8   209.2   223.8   334.7   394.6   429.3   455.9   488.3   532.1   601.5   779.5  1813.8  7437.3  93013.9    93039
read      370.5   211.1   148.8   208.9   223.2   335.1   400.9   439.8   469.0   505.3   552.3   628.6   812.3  1996.3  7600.8  76004.2    75999
read      390.6   241.4   160.7   207.3   221.5   340.6   440.0   493.4   527.5   563.9   606.3   668.6   863.3  1961.8  9403.6  32383.4    32324
read      366.5   204.9   148.8   207.5   221.7   334.8   397.6   434.0   461.7   495.4   540.0   613.7   799.8  1868.7  7684.2  84376.1    84255
read      365.1   213.0   148.8   207.0   220.8   332.9   396.5   433.0   460.9   494.9   539.9   613.3   790.9  1878.2  7731.0  81572.0    81759
read      387.8   259.0   148.8   206.5   220.5   338.4   426.7   481.7   519.2   559.1   604.8   668.4   876.5  2028.9  8055.5  37219.1    37291
read      382.5   216.4   148.8   206.7   220.7   341.1   412.4   458.4   494.8   538.3   591.4   666.9   928.2  2064.4  7993.1  53845.7    53818
read      388.6   263.4   148.8   205.8   219.6   336.4   442.4   494.4   527.1   561.2   599.4   660.1   857.5  2015.0  8425.0  30292.6    30297
read      388.4   222.3   148.8   205.3   219.1   336.0   440.9   494.1   527.8   563.5   605.2   669.1   903.9  1716.9  8078.5  31614.7    31569
read      388.6   281.2   160.7   206.1   220.0   336.4   425.0   481.5   519.7   560.1   606.4   674.5   945.3  2224.9  8148.5  38928.0    38927
read      390.5   351.1   160.7   214.6   229.9   384.5   434.9   458.9   474.5   494.1   516.8   553.4   684.8  3861.7 16107.5  10675.1    10652
read      372.8   225.5   148.8   211.7   227.1   343.6   402.5   436.5   462.9   495.1   538.5   609.7   793.9  2125.8  7942.7  98065.2    98119
read      380.6   235.9   148.8   206.6   220.7   337.1   413.4   464.4   503.2   546.6   596.9   665.0   800.7  1691.4  8331.0  48225.2    48176
read      394.9   268.0   148.8   207.2   221.5   341.8   436.1   492.0   528.5   567.5   613.3   679.2   949.9  2754.7 10148.1  34899.6    34929
read      399.4   329.0   148.8   208.4   222.8   343.2   411.2   452.9   485.4   526.9   584.4   689.6  1587.2  3457.2 10794.9  69714.3    69735
read      419.7   353.1   160.7   210.9   225.4   385.5   478.7   520.0   546.9   579.7   622.4   696.8   961.6  4173.3 12020.3  20808.1    20753
read      382.5   291.7   148.8   209.3   223.9   341.8   405.7   443.5   471.3   507.4   556.7   639.9  1073.6  3069.1  9049.8  84678.3    84642
read      397.5   340.5   148.8   208.0   223.0   345.9   428.2   480.2   519.2   562.0   612.0   683.0   979.8  3225.5 10418.7  42191.8    42333
read      386.5   235.3   148.8   208.6   222.9   345.3   415.9   458.7   492.0   533.5   587.3   669.5   999.3  2290.9  7765.0  61720.4    61587
read      374.1   231.7   148.8   207.6   221.9   337.2   402.1   440.3   468.7   503.4   548.6   627.1   930.5  2582.0  7790.2  78048.0    77998
read      350.2   151.7   148.8   208.1   222.6   330.1   385.7   416.3   438.3   466.0   502.4   559.8   686.7   906.7  4691.0  97636.2    97625
read      387.9   213.9   160.7   209.8   224.8   357.8   455.6   494.6   519.3   545.6   577.9   623.9   721.0  1388.5  8718.0  23777.2    23781
read      360.6   183.0   148.8   205.4   219.4   333.9   397.7   434.8   463.7   498.2   541.0   602.9   718.7   950.1  7834.4  66637.4    66723
read      381.6   235.0   148.8   206.3   220.9   339.9   437.8   486.8   517.2   548.0   584.5   635.2   732.2  1208.0 10741.7  31020.7    31016
read      375.2   203.9   148.8   206.2   220.8   338.9   413.9   462.1   497.3   535.7   579.3   636.5   742.4  1195.9  8385.1  47335.4    47394
read      345.9   147.4   148.8   206.0   220.1   324.2   380.6   411.7   434.6   463.0   499.5   555.5   682.1   930.4  4841.3  95330.3    95335
read      373.2   361.1   160.7   233.2   253.6   352.1   383.3   399.2   411.3   426.0   444.1   472.1   608.1  5577.5 15349.7   5291.4     5252
read      363.4   178.8   148.8   205.9   220.0   335.6   400.6   439.4   468.1   503.0   546.1   610.2   730.0  1010.8  6991.3  65761.9    65908
read      389.3   284.6   160.7   213.7   228.4   382.0   452.1   481.0   499.6   520.8   545.2   584.4   673.1  2885.2 10869.1  16991.0    16889
read      374.6   184.9   148.8   206.1   220.7   339.2   416.3   465.2   499.4   536.4   578.9   635.3   738.8   981.6  7755.6  42997.3    42912
read      342.5   151.7   148.8   206.1   220.0   322.0   376.4   405.8   428.5   455.4   489.9   542.4   662.1   916.8  6604.6  99779.0    99898
read      383.0   222.9   148.8   208.4   223.6   347.5   447.0   488.9   514.7   541.2   573.6   619.7   710.6  1226.1  8745.1  26485.4    26385
read      385.2   231.7   160.7   210.6   225.6   358.7   451.8   488.7   511.3   536.7   567.0   610.0   692.5  1796.3  8532.5  22562.7    22616

Total QPS = 51585.3 (46426808 / 900.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 11467421576 bytes :   12.2 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.95%,48.73%,100.00%
