Random waveform, random seed
Total number of intervals = 100 (73632, 63743, 22794, 7197, 68561, 47361, 10933, 62155, 34337, 94199, 98577, 51198, 80694, 95230, 47771, 67382, 93435, 96972, 61885, 41017, 70312, 31066, 40261, 8860, 87264, 23886, 27406, 80203, 8102, 79858, 7970, 56712, 28206, 50132, 29228, 17416, 54504, 72777, 40456, 51254, 80105, 69736, 38700, 90260, 23453, 51791, 71878, 25122, 77264, 13191, 17396, 11019, 92784, 69132, 50852, 64544, 86324, 90708, 45750, 5403, 39867, 36883, 52537, 78897, 7287, 63877, 93244, 15703, 61364, 33300, 54943, 33504, 67466, 79216, 40110, 33148, 63986, 17896, 44762, 29722, 53598, 48224, 74556, 11965, 36668, 37381, 46253, 8828, 39131, 12555, 59678, 14510, 49808, 89125, 42266, 66815, 63316, 63786, 81934, 28930)
Average QPS expected = 50373
Timestamp start: 1715276523768
Timestamp end: 1715277524264

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      434.5   673.4   148.8   190.6   207.5   372.0   450.7   493.4   521.9   552.7   591.0   655.9  1872.3  8345.0 29987.2  11088.4    11019
read      383.4   381.0   137.8   190.3   205.6   331.9   402.9   445.7   477.9   518.3   574.2   672.2  1171.7  4459.9 14982.7  92697.3    92784
read      372.3   316.1   137.8   187.7   201.2   328.5   404.2   448.7   481.3   522.1   577.6   668.9   908.2  2676.8 10441.0  69165.9    69132
read      375.2   291.7   137.8   185.9   198.9   331.6   408.2   451.7   483.8   524.1   580.4   675.3  1101.1  2503.0  9512.5  50774.7    50852
read      368.2   284.7   137.8   186.4   199.5   326.1   401.2   443.7   474.6   513.8   567.7   654.0   889.0  3062.9 10472.2  64648.2    64544
read      374.7   345.6   137.8   188.1   202.6   329.4   401.7   444.9   477.5   518.7   574.6   667.1   957.9  2858.6 10963.7  86275.1    86324
read      373.7   300.1   137.8   189.3   204.0   329.9   401.0   443.4   474.5   514.2   569.1   659.7   956.5  2955.1 10384.6  90754.0    90708
read      437.3   584.8   137.8   187.7   201.6   339.5   424.3   477.3   522.0   584.3   688.5  1046.6  1705.0  5419.9 29398.5  45708.4    45750
read      410.9  1044.3   148.8   199.1   223.9   322.7   362.3   385.0   401.2   422.1   448.8   497.4  2220.3 13425.5 32335.9   5406.7     5403
read      438.4   561.7   137.8   186.5   200.2   339.2   427.2   481.9   529.2   596.9   726.3  1076.0  1630.5  4560.8 29356.8  39876.5    39867
read      458.6   630.5   137.8   187.9   201.8   336.6   432.7   499.8   558.5   656.0   865.7  1115.4  1690.3  6152.3 30133.6  36830.2    36883
read      370.4   313.0   137.8   189.1   202.1   332.9   405.1   446.0   476.1   514.0   566.7   647.4   844.4  2663.7 11000.4  52591.8    52537
read      370.6   321.7   137.8   189.7   204.0   327.1   399.4   443.1   475.2   515.1   570.0   656.9   869.1  3170.2  9741.9  79114.0    78897
read      407.9   870.2   148.8   191.9   209.9   333.4   386.8   416.1   435.8   460.3   490.6   539.9  2007.8 11996.4 32036.7   7225.9     7287
read      375.7   393.6   137.8   189.5   203.2   327.6   400.3   443.0   474.7   514.8   570.6   662.1  1067.0  3080.5 18134.9  63795.5    63877
read      383.8   360.6   137.8   191.6   207.6   336.6   408.7   452.4   485.4   527.3   584.4   680.4  1045.7  2799.3 14409.4  93212.3    93244
read      449.5   739.8   137.8   189.7   203.7   378.2   458.7   510.0   557.9   619.1   692.3   797.4  1425.7  8485.0 31831.0  15768.8    15703
read      417.2   602.1   148.8   192.7   208.0   345.9   428.6   474.8   510.9   557.1   622.8   738.4  1532.3  7204.1 30312.0  61383.6    61364
read      503.6   927.2   137.8   190.6   205.2   350.2   449.6   516.9   577.5   671.9   884.0  1160.4  2345.5 11425.6 32472.8  33260.3    33300
read      383.8   334.7   137.8   190.4   204.5   342.2   422.6   466.0   498.6   538.3   592.3   683.7   923.7  2804.7 10194.2  54851.6    54943
read      465.3   675.7   137.8   189.8   204.1   345.6   441.3   503.6   556.3   638.7   827.4  1109.3  1718.4  7640.1 30157.3  33473.3    33504
read      351.3   297.2   137.8   185.0   198.4   319.3   387.5   425.5   453.4   487.4   534.0   613.6   786.2  1182.4 10766.3  67491.1    67466
read      349.3   265.6   137.8   184.8   198.4   319.0   385.3   422.9   450.7   484.2   530.5   607.4   773.1  1092.0 10536.4  79272.6    79216
read      357.2   372.6   137.8   185.2   198.1   326.6   396.3   435.2   462.7   495.5   538.6   610.3   765.4  1825.4 22596.3  40219.3    40110
read      351.4   307.7   137.8   184.8   197.6   321.0   391.1   429.2   455.9   486.3   526.0   590.2   742.0  2054.4 12559.9  33232.3    33148
read      350.4   349.4   137.8   184.2   197.4   319.4   386.1   423.4   451.2   484.7   530.2   605.3   766.6  1134.6 23854.7  64058.2    63986
read      361.7   643.6   137.8   192.8   206.9   334.2   396.4   425.0   443.8   464.1   490.5   530.8   642.0  4050.9 30028.4  17864.5    17896
read      360.0   404.3   137.8   185.2   198.3   327.0   397.3   436.5   465.6   500.2   545.0   621.5   786.4  1528.0 28550.9  44747.3    44762
read      359.1   394.0   137.8   187.6   201.0   328.3   400.3   438.1   463.6   492.9   530.4   591.7   747.2  1976.6 24550.8  29651.9    29722
read      360.8   457.3   137.8   188.9   202.6   327.8   393.6   430.2   457.6   490.8   536.0   614.4   781.6  1953.2 29021.4  53590.5    53598
read      354.6   353.3   137.8   188.5   201.7   326.5   390.9   426.8   453.7   486.2   530.8   604.1   754.4  1302.7 23765.9  48158.5    48224
read      345.2   248.4   137.8   186.7   200.0   317.0   381.1   417.5   444.3   476.6   521.5   592.8   750.8  1036.2  8257.9  74629.1    74556
read      346.7   693.2   137.8   193.1   206.5   321.8   361.7   381.4   395.1   410.8   431.0   463.3   555.4  7552.9 30370.6  11939.2    11965
read      349.6   351.0   137.8   186.5   198.9   320.0   385.9   423.2   449.6   480.0   520.3   584.5   735.3  1918.8 16696.0  36672.9    36668
read      360.5   454.5   137.8   187.2   199.6   326.2   396.0   434.3   462.0   494.7   537.5   609.4   775.0  2004.3 29020.2  37520.1    37381
read      360.3   405.5   127.6   186.4   199.1   326.2   396.1   434.9   463.4   497.6   543.6   624.9   795.1  1902.2 28327.7  46247.6    46253
read      356.3   857.2   148.8   198.0   213.3   320.5   352.5   369.0   381.4   396.1   415.8   449.3   578.2 12337.5 31559.2   8806.7     8828
read      358.8   433.2   137.8   185.1   197.9   325.0   394.6   433.5   461.9   495.2   538.9   613.2   781.1  1923.8 28898.2  39092.5    39131
read      355.1   815.8   148.8   193.0   206.7   327.1   369.5   390.5   403.8   421.7   441.7   472.2   577.8  6431.7 31536.2  12561.4    12555
read      351.7   360.7   137.8   184.8   198.1   321.3   388.1   425.1   452.7   486.0   531.5   607.4   771.6  1161.2 25091.5  59802.7    59678
read      346.4   698.1   137.8   188.6   200.9   323.3   370.8   393.2   407.9   425.5   446.7   478.0   570.4  6794.8 30425.3  14583.5    14510
read      356.4   419.6   137.8   184.4   197.4   323.7   391.3   429.3   457.4   491.2   536.8   613.6   779.4  1499.9 28612.1  49730.2    49808
read      347.8   362.8   137.8   185.5   199.3   316.8   380.6   417.3   444.9   478.2   523.4   595.8   754.3  1069.4 24558.9  89222.6    89125
read      351.6   463.8   137.8   183.3   196.0   318.3   385.3   423.3   450.4   481.8   524.2   591.9   748.6  1660.1 29068.4  42298.0    42266
read      348.1   345.6   137.8   184.3   197.6   318.1   384.1   420.9   448.0   480.6   525.2   598.4   765.3  1083.8 24910.8  66848.5    66815
read      354.5   357.7   137.8   184.9   198.3   322.6   391.0   429.2   457.3   491.1   537.1   615.3   788.4  1219.9 24801.9  63190.2    63316
read      356.0   409.8   127.6   185.4   198.7   321.8   389.7   427.5   455.7   490.0   537.1   619.1   793.2  1264.8 28289.9  63908.4    63786
read      347.9   298.7   137.8   188.4   202.0   317.9   382.1   419.2   446.7   479.8   525.4   597.9   753.5  1061.8 10140.1  82080.5    81934
read      362.9   603.2   137.8   189.4   203.0   323.3   394.8   432.5   458.7   488.5   525.9   585.7   723.9  2578.6 30306.1  28938.2    28930

Total QPS = 50363.2 (50363192 / 1000.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 12439708177 bytes :   11.9 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.96%,49.49%,100.00%
