#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      346.4   550.3   160.7   222.9   245.0   312.7   336.5   348.9   360.1   371.2   391.4   431.5   635.4  7813.0 24918.9   4941.0     5000  1715258311190  1715258316791
read      350.5   352.5   148.8   207.3   223.4   338.3   371.8   390.9   403.4   423.3   446.9   481.1   580.2  4042.3 18984.0   9974.6    10000  1715258318294  1715258323685
read      361.6   345.6   148.8   199.2   213.4   346.9   397.0   425.4   445.5   466.4   491.3   526.5   628.8  4182.3 15575.5  14916.8    15000  1715258325189  1715258330546
read      365.8   237.4   148.8   195.9   210.3   346.2   417.2   456.5   479.7   501.9   529.3   569.4   682.4  2617.3  8774.1  20099.6    20000  1715258332050  1715258337389
read      369.3   225.3   148.8   196.5   210.9   341.0   421.5   469.0   495.4   522.4   551.3   602.0   733.8  1824.7  9109.9  25091.0    25000  1715258338893  1715258344238
read      371.7   246.2   148.8   197.1   211.2   330.8   413.8   466.2   499.3   531.3   568.3   624.2   764.6  2197.7  9419.4  30107.8    30000  1715258345743  1715258351105
read      371.3   243.2   148.8   194.1   208.4   332.1   410.2   459.8   494.9   530.1   571.7   634.4   838.1  1972.3  9578.6  34879.0    35000  1715258352609  1715258357922
read      369.2   237.1   148.8   195.2   209.5   329.0   401.5   448.1   486.7   526.7   572.3   638.4   849.7  1606.8  9999.5  40010.6    40000  1715258359425  1715258364744
read      364.6   191.8   148.8   195.9   210.2   330.1   401.4   444.5   480.4   520.5   565.1   629.9   785.8  1362.8  7840.1  44976.2    45000  1715258366248  1715258371548
read      355.1   189.2   148.8   195.0   208.5   322.4   387.7   426.3   458.2   499.4   546.6   618.4   758.5  1561.7  8147.2  49900.3    50000  1715258373052  1715258378339
read      357.3   185.5   148.8   195.6   209.6   328.2   394.1   431.0   460.5   499.4   546.5   617.5   755.7  1151.3  6071.6  55255.6    55000  1715258379842  1715258385137
read      352.6   213.0   148.8   194.3   208.2   321.7   384.8   421.6   449.8   487.3   538.4   610.6   757.6  1451.9  8694.2  60133.2    60000  1715258386641  1715258391947
read      355.1   187.4   148.8   195.1   209.1   323.8   391.7   429.7   458.2   494.7   542.6   616.9   773.2  1133.5  6787.8  64736.0    65000  1715258393451  1715258398760
read      356.1   192.9   148.8   195.6   209.8   327.3   392.9   429.2   455.9   489.8   537.2   610.7   770.1  1284.5  7671.5  69960.8    70000  1715258400262  1715258405568
read      345.7   185.3   148.8   193.3   206.8   316.1   378.2   414.0   440.4   470.9   518.6   593.2   755.2  1265.5  7406.0  74800.6    75000  1715258407072  1715258412413
read      338.8   180.1   148.8   192.9   206.1   308.1   367.8   402.7   430.1   462.7   508.1   584.5   739.8  1122.0  5134.3  79896.8    80000  1715258413917  1715258419253
read      356.4   219.3   137.8   194.8   209.7   326.1   389.8   426.3   453.3   486.2   534.5   614.6   784.3  1326.3  8904.1  84820.8    85000  1715258420757  1715258426061
read      343.9   180.5   148.8   193.9   207.9   316.7   377.0   411.7   436.8   467.5   507.6   580.6   738.7  1155.6  6194.1  90044.4    90000  1715258427565  1715258432868
read      332.4   167.2   137.8   193.2   206.4   306.2   361.7   393.3   417.3   446.4   485.1   551.4   711.3  1409.6  5890.1  94918.6    95000  1715258434371  1715258439685
read      337.7   163.6   148.8   197.3   211.2   314.2   369.2   400.0   423.7   451.9   488.8   551.8   696.9  1059.0  5517.6  99908.7   100000  1715258441189  1715258446500
read      335.9   141.2   148.8   197.9   212.0   314.0   366.8   396.9   419.9   447.5   484.4   547.3   688.5  1006.9  3845.9 104946.0   105000  1715258448003  1715258453304
read      347.3   174.7   148.8   204.1   219.6   326.4   378.5   408.2   431.5   460.1   497.3   558.9   693.8   961.4  7731.9 110053.0   110000  1715258454807  1715258460108
read      435.6   230.0   148.8   219.4   241.9   391.3   469.1   524.8   570.4   626.3   695.9   795.2   974.3  1271.6  8848.5 114509.4   115000  1715258461613  1715258466933
read      424.8   203.3   148.8   226.7   253.0   393.0   460.3   503.4   538.4   582.0   638.0   724.0   872.7  1172.4  7430.3 119797.6   120000  1715258468437  1715258473749
read      386.4   176.9   148.8   219.2   239.6   361.9   419.2   454.2   480.6   513.1   558.5   629.1   793.5  1180.9  7710.2 124765.0   125000  1715258475252  1715258480561
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 82.66%,47.98%,100.00%
