Random waveform, supplied seed
Total number of intervals = 90 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616)
Average QPS expected = 51583
Timestamp start: 1715372480402
Timestamp end: 1715373380898

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      350.9   344.6   160.7   214.9   232.0   329.3   358.3   372.9   385.0   397.9   416.7   450.6   647.9  5629.3 10729.7   7418.8     7434
read      366.4   228.2   148.8   198.9   212.4   332.4   400.2   440.4   470.2   506.8   554.6   627.1   797.7  2161.1  7613.2  67173.1    67201
read      406.4   248.2   148.8   207.6   224.7   364.4   441.4   489.1   525.0   569.5   629.5   730.2   996.8  1818.3  9724.9  86068.7    85927
read      375.1   255.5   148.8   196.9   211.3   340.5   412.8   454.5   485.0   521.4   569.6   642.8   852.6  2477.5  8803.1  63891.0    63953
read      371.7   298.9   148.8   194.6   208.2   329.4   408.5   456.0   488.2   523.3   564.4   626.0   880.1  2467.0 13016.7  31559.8    31595
read      367.8   215.4   148.8   196.1   210.7   333.3   401.3   441.1   469.6   505.1   550.8   629.4   862.9  2184.8  5706.6  88057.1    87879
read      345.8   425.3   148.8   199.9   216.9   319.5   349.0   366.6   378.9   395.2   417.8   462.7   765.2  6031.0 17396.4   7269.6     7287
read      369.7   245.9   148.8   192.8   206.2   338.7   408.5   447.6   475.5   509.7   558.0   634.2   875.9  1814.8  8988.9  62350.9    62295
read      349.3   483.9   148.8   207.1   226.1   319.3   345.2   360.6   370.5   384.2   400.5   434.0   800.4  7540.8 20720.1   6589.5     6561
read      362.2   236.7   148.8   195.0   208.3   337.6   414.6   451.8   475.3   500.5   531.3   576.5   687.5  2206.7  9341.5  22513.6    22532
read      368.8   213.0   148.8   195.2   209.5   343.2   411.9   449.9   476.7   509.0   552.9   626.1   805.9  1345.3  6931.6  60628.7    60653
read      366.2   182.8   137.8   195.9   210.0   341.3   409.4   447.9   475.4   508.8   551.3   621.6   792.7  1222.4  6065.0  59137.9    59076
read      370.7   180.0   148.8   195.7   209.7   344.7   414.9   453.3   480.9   514.2   559.0   634.6   829.6  1514.2  5221.2  60101.2    60154
read      373.9   346.3   148.8   194.8   207.9   337.8   416.2   457.1   483.8   512.3   547.0   603.2   882.8  3944.0 11657.9  23020.0    22964
read      348.6   319.7   148.8   203.4   218.2   332.5   366.3   384.6   397.1   412.6   432.9   470.6   643.3  4048.8 14401.8   8188.7     8172
read      376.4   287.0   148.8   193.8   207.4   341.6   416.2   459.4   489.2   522.5   563.7   627.9   903.6  2468.6  8702.0  27628.0    27652
read      379.0   248.0   148.8   194.5   208.3   344.4   413.8   456.6   488.9   527.9   578.5   657.3   941.0  1847.3  8037.1  37586.7    37594
read      370.7   305.5   148.8   193.4   206.3   334.6   411.2   453.7   481.8   512.2   549.8   612.7   886.1  2683.2 10816.6  24312.9    24367
read      379.3   266.7   148.8   196.0   209.7   340.8   411.8   456.3   489.6   528.8   578.2   657.7   983.2  2063.4 10802.8  33648.6    33771
read      380.3   236.5   148.8   199.8   214.8   343.7   415.0   456.5   487.0   524.1   574.8   659.0   910.2  2386.4  7700.6  84824.4    84944
read      379.7   243.8   148.8   200.4   215.5   343.8   416.2   457.9   488.2   524.6   573.5   654.5   870.4  2061.9  8029.7  85616.1    85666
read      382.0   220.5   148.8   197.4   211.5   352.8   425.0   464.7   495.1   532.7   582.6   662.4   874.5  1726.6  7840.2  51950.6    51918
read      388.6   319.4   148.8   196.5   210.7   342.1   420.7   468.3   502.1   540.5   588.9   674.1  1134.6  2783.7 10196.9  34551.4    34406
read      450.8   525.3   148.8   195.6   209.9   351.2   453.5   517.2   568.5   645.2   799.5  1002.3  1433.8  6398.8 21628.0  28618.9    28664
read      393.2   465.3   148.8   195.2   210.3   343.9   418.0   463.3   495.7   532.2   578.9   662.3  1125.2  5558.5 27961.5  38342.1    38289
read      437.5   527.3   148.8   200.5   215.5   369.8   461.8   509.2   545.9   600.4   702.7   843.7  1224.0  6717.1 30397.5  20655.3    20658
read      412.6   493.4   148.8   203.8   219.2   370.0   433.6   468.2   496.1   532.9   588.9   684.5  1048.9  6733.6 28121.7  13829.5    13840
read      398.6   394.6   148.8   200.2   216.7   350.4   422.6   465.4   498.0   537.9   590.8   680.7  1015.8  5816.7 12674.1  93337.8    93419
read      393.4   286.8   148.8   204.4   221.9   356.8   427.1   468.0   499.4   538.0   589.7   680.8   912.4  2170.0 11126.1  98150.3    98284
read      378.5   240.4   148.8   195.8   210.3   342.3   418.6   461.2   492.1   529.4   579.3   660.3   880.0  1855.7  8607.4  71178.3    71313
read      378.2   238.0   148.8   194.0   208.4   345.4   414.5   456.9   488.4   526.3   575.2   643.0   870.5  2433.5  8975.0  42161.8    42089
read      378.1   242.9   148.8   194.2   208.6   345.8   416.2   459.8   494.0   533.9   582.1   650.5   845.7  1966.8  8358.9  46574.9    46458
read      432.0   469.7   148.8   194.0   208.5   345.6   444.9   509.1   550.4   603.8   718.0   951.9  1348.8  4951.3 15806.7  30846.3    30755
read      385.5   266.6   148.8   195.3   209.9   347.6   418.7   463.1   497.4   538.0   589.1   671.1  1040.5  1972.6  8437.3  42962.8    42889
read      381.2   257.0   148.8   202.3   218.1   345.0   415.0   456.3   486.9   523.6   571.7   649.2   859.9  2607.8  8476.5  93457.2    93552
read      377.2   245.7   148.8   197.9   212.6   341.8   414.8   457.1   489.0   527.1   575.5   648.1   852.3  2020.6  9835.2  65600.9    65694
read      438.9   462.5   148.8   195.1   209.6   347.3   449.1   512.7   556.0   619.1   757.5   970.3  1368.8  5595.7 12749.8  29510.7    29574
read      382.3   333.9   148.8   195.0   209.4   342.4   410.5   454.8   491.9   535.9   586.7   656.7   935.1  2537.4 11389.7  51426.9    51355
read      374.9   240.3   148.8   195.7   209.9   339.8   412.5   454.9   487.3   526.6   575.8   647.8   850.5  2050.7  7022.6  67201.7    67361
read      404.4   461.3   148.8   192.7   206.2   362.0   433.9   471.1   499.0   535.7   596.9   722.3  1008.6  5321.2 19457.6  16419.0    16287
read      388.2   280.6   148.8   200.2   215.4   343.9   418.6   462.5   494.8   533.7   585.1   673.0  1055.7  2775.9  8016.4  81514.4    81508
read      381.2   303.6   148.8   202.8   218.2   343.0   414.0   456.4   487.7   524.7   573.3   652.2   860.5  2037.7 12647.8  87761.7    87619
read      398.8   288.7   148.8   207.0   225.0   359.1   430.9   473.8   506.2   545.6   600.0   695.4   943.0  2089.6 12427.4  99037.5    99068
read      380.5   238.6   148.8   195.5   210.1   346.4   417.0   461.1   495.8   536.5   585.8   656.6   865.3  2027.6  8051.4  51328.3    51267
read      374.3   491.2   148.8   198.5   213.0   346.5   394.1   418.0   433.9   455.4   482.5   531.2   787.7  7787.3 21464.9  11817.9    11822
read      384.9   257.3   148.8   202.8   219.3   347.3   415.1   456.1   486.5   523.8   574.6   660.2   910.8  2761.2  8436.9  97427.8    97494
read      369.6   223.9   148.8   202.0   217.5   337.8   402.0   440.6   469.5   504.6   548.8   623.1   803.3  1883.4  7533.0  97258.4    97350
read      373.6   215.7   148.8   193.6   207.5   343.0   412.9   453.6   483.6   520.0   568.3   640.2   873.2  1849.2  7741.6  55463.2    55460
read      368.3   226.4   148.8   194.6   209.2   334.3   404.2   445.7   475.0   510.1   558.1   634.5   834.6  1729.6  8460.2  86069.1    85984
read      368.6   226.3   148.8   195.7   210.3   333.2   404.1   446.7   476.7   512.2   559.6   633.8   836.1  1859.0  7830.8  81903.3    82043
read      369.9   216.8   148.8   193.4   207.4   337.0   404.4   448.0   483.2   525.1   573.4   636.6   806.9  1761.1  7316.9  52893.7    52873
read      371.1   322.4   148.8   195.8   209.4   353.4   409.3   437.7   459.8   485.0   515.8   570.9   776.2  3954.5 12928.0  13953.0    13911
read      375.0   225.8   137.8   194.0   208.3   338.1   406.5   453.0   491.3   535.3   584.2   647.9   864.1  2025.3  7536.4  49997.0    49984
read      366.4   373.4   148.8   203.8   220.3   347.6   386.4   405.4   422.6   441.3   468.0   506.4   665.7  6267.2 12666.6   9302.6     9274
read      376.5   244.7   148.8   194.3   208.8   340.5   420.4   466.0   494.8   526.2   563.8   620.5   912.1  2318.6  8643.8  27249.0    27187
read      370.4   284.0   148.8   192.8   206.5   345.8   420.8   457.1   480.9   505.4   534.6   577.4   802.2  3742.4 12000.0  18657.9    18735
read      375.5   414.1   148.8   196.8   211.8   337.4   407.7   449.6   480.1   517.2   565.9   641.6   866.2  2607.2  9703.0  86484.0    86505
read      372.9   280.3   148.8   200.2   215.7   339.1   407.5   448.7   478.3   513.6   560.0   633.2   826.8  1824.3  9026.6  92943.8    93039
read      374.1   317.2   137.8   196.9   211.5   336.7   410.2   454.1   486.4   524.5   572.9   647.3   874.4  1816.8  6348.1  75847.1    75999
read      385.9   290.5   137.8   193.7   208.4   338.8   424.5   484.2   522.1   558.7   597.5   653.4   922.6  3027.1 10102.9  32383.2    32324
read      375.2   264.4   148.8   196.7   211.6   338.6   410.1   452.5   482.6   518.6   567.0   641.9   870.7  2097.1 10061.0  84090.4    84255
read      371.5   274.7   148.8   194.7   209.1   333.1   404.2   446.5   475.9   511.3   560.2   637.5   904.9  2129.6  9950.6  81722.5    81759
read      370.6   243.6   148.8   193.1   207.0   335.2   406.2   453.5   487.7   525.0   568.4   630.7   837.8  1979.4  9610.4  37307.0    37291
read      374.6   598.1   148.8   193.6   207.7   340.4   410.4   454.6   488.2   527.4   575.3   642.1   850.5  1659.5  8614.5  53889.5    53818
read      382.5   259.0   148.8   193.2   208.0   344.9   424.3   472.8   504.5   538.1   578.7   637.4   922.2  2622.2  8356.0  30335.2    30297
read      381.3   255.5   148.8   193.5   208.4   343.0   422.7   474.0   506.6   540.3   580.8   638.0   912.4  2121.7 11316.6  31527.4    31569
read      393.6   372.0   137.8   193.7   209.0   349.2   427.6   479.4   515.8   554.1   600.0   670.9  1003.0  3860.6 12126.9  38947.9    38927
read      371.2   483.6   148.8   198.5   213.6   349.7   394.8   418.4   434.4   455.0   479.3   517.1   714.8  7606.4 23162.9  10679.1    10652
read      372.2   274.2   148.8   201.8   217.4   338.8   403.2   442.5   470.9   505.7   550.0   624.7   817.6  1947.4 10644.0  97943.5    98119
read      376.4   227.3   137.8   192.9   207.0   343.0   414.3   459.6   493.6   532.4   579.4   649.0   859.7  1743.4  9098.4  48180.6    48176
read      371.6   277.1   148.8   192.3   206.0   334.7   407.6   454.4   487.1   522.9   566.2   630.4   852.1  2302.1  9860.5  34818.3    34929
read      374.9   284.8   148.8   192.1   206.0   338.0   412.1   454.5   485.1   521.8   571.1   649.6   899.0  1859.4 12364.3  69765.0    69735
read      374.2   378.8   148.8   192.8   205.9   340.7   417.0   454.4   478.0   503.1   536.3   589.6   872.2  5033.3 11565.3  20778.1    20753
read      391.7   313.6   148.8   197.8   213.3   343.8   416.8   460.2   492.3   531.6   585.7   680.4  1242.8  3513.9  9970.7  84669.9    84642
read      388.0   295.6   148.8   193.7   207.9   348.1   420.3   463.7   496.0   535.3   587.3   676.9  1131.0  2154.1 10065.0  42188.1    42333
read      381.4   251.4   148.8   194.9   209.2   345.2   421.2   465.3   497.8   535.8   584.6   662.5   906.5  2006.2  7573.6  61690.1    61587
