Random waveform, supplied seed
Total number of intervals = 90 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616)
Average QPS expected = 51583
Timestamp start: 1715514152433
Timestamp end: 1715515053080

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      378.7   235.5   148.8   204.2   217.8   340.6   407.2   452.3   487.4   530.0   583.1   661.3   903.4  1891.2  8548.0  51325.9    51355
read      378.5   267.0   148.8   205.2   219.1   339.6   407.9   450.4   482.3   521.4   573.2   651.3   854.6  2738.6  8496.6  67333.7    67361
read      417.0   429.8   148.8   204.1   217.4   376.0   450.7   492.7   526.7   574.6   643.1   740.0   935.2  4556.4 16599.5  16241.0    16287
read      384.6   314.1   148.8   207.8   222.4   342.2   409.3   450.7   481.3   518.8   569.4   649.3   956.8  3183.1 12346.8  81528.0    81508
read      372.3   258.4   148.8   206.9   221.7   337.2   400.4   439.4   469.1   505.6   553.9   631.2   815.3  2119.0  9902.6  87458.2    87619
read      369.2   197.3   148.8   209.9   225.7   340.5   399.0   434.3   462.1   496.1   540.9   612.0   779.1  1799.5  7399.5  99126.1    99068
read      377.0   262.1   148.8   204.2   217.6   339.6   407.2   451.6   486.2   527.9   579.8   654.9   816.5  1840.4  9972.5  51252.0    51267
read      369.1   346.9   148.8   205.8   219.8   350.7   398.0   421.9   437.1   457.5   482.8   531.4   808.6  4148.6 15616.2  11798.4    11822
read      373.0   334.4   148.8   208.5   223.9   337.4   396.3   432.2   460.7   495.6   541.8   619.0   886.4  2490.6  8401.3  97533.8    97494
read      372.6   193.5   148.8   209.8   225.4   341.3   401.3   437.6   466.3   501.9   547.8   623.4   819.0  1909.4  7574.6  97428.1    97350
read      370.4   231.6   148.8   202.6   215.5   335.1   400.5   442.4   476.1   517.9   570.2   641.0   803.3  1839.2  7449.4  55577.2    55460
read      362.5   194.8   148.8   204.3   218.2   328.9   391.4   428.7   457.7   493.2   540.1   617.4   807.0  1974.8  6139.4  86033.1    85984
read      362.4   211.4   148.8   204.0   217.5   328.6   391.5   429.6   459.1   495.4   542.8   619.3   806.7  1700.3  8067.9  82008.4    82043
read      372.3   276.8   148.8   202.9   215.8   335.0   400.8   443.0   477.0   518.9   570.4   640.5   801.4  2052.4 10447.3  52841.2    52873
read      368.1   357.8   160.7   203.3   216.0   349.8   405.5   432.8   451.8   471.4   499.9   546.5   764.7  4059.3 15234.6  13859.3    13911
read      377.2   232.4   148.8   202.9   216.0   339.9   406.9   451.8   487.4   530.3   583.3   658.0   858.5  1969.5  7821.0  49970.3    49984
read      358.4   428.1   148.8   205.4   219.7   338.3   376.4   396.5   410.6   427.6   450.3   490.8   686.6  6156.7 20782.8   9299.7     9274
read      381.8   318.8   148.8   200.8   214.3   335.7   420.0   468.0   499.5   533.1   573.2   635.6   997.5  2400.8 15481.9  27194.7    27187
read      373.6   285.1   148.8   202.6   215.1   346.4   420.8   456.6   479.8   504.7   537.0   589.2   866.1  3313.3 12392.5  18829.1    18735
read      367.6   238.8   148.8   204.5   218.7   330.8   394.0   432.1   461.8   498.1   545.2   623.5   846.6  2372.5  7889.3  86481.5    86505
read      366.5   199.2   148.8   206.8   221.6   334.7   395.3   431.9   460.6   495.7   541.7   615.6   801.5  1822.8  6875.3  93138.3    93039
read      367.9   223.7   148.8   202.9   216.0   330.7   395.9   434.8   465.5   503.3   552.9   633.1   862.8  2069.0  7838.1  75971.0    75999
read      381.3   263.0   148.8   200.9   214.5   336.7   415.0   465.6   500.1   537.5   581.7   647.8  1014.6  2024.9  9821.6  32272.3    32324
read      368.6   246.5   148.8   204.9   219.1   332.3   395.5   433.5   463.2   499.4   546.8   625.7   837.9  2359.3  7832.9  84269.2    84255
read      367.9   198.7   148.8   204.5   218.7   332.7   398.2   437.7   468.0   505.2   553.5   629.8   826.0  1828.2  6911.2  81646.0    81759
read      385.4   290.1   148.8   202.4   216.4   338.1   412.0   463.3   500.5   541.2   589.3   663.5  1081.4  2375.5  9695.2  37406.6    37291
read      373.6   224.5   148.8   202.7   215.6   336.9   403.0   446.3   480.6   522.7   575.4   647.6   845.0  1991.9  7851.8  53719.5    53818
read      381.3   258.0   148.8   200.3   214.3   336.0   415.4   465.5   499.1   535.2   578.5   643.0  1047.0  2491.0 10452.1  30271.6    30297
read      378.4   263.9   148.8   200.0   213.6   332.9   411.4   462.3   496.7   533.4   577.6   645.3  1031.8  2078.2  8192.4  31509.2    31569
read      385.5   252.8   148.8   201.1   214.6   340.5   414.0   463.7   500.6   541.8   591.7   670.0  1121.2  2131.3  8567.6  39104.7    38927
read      357.0   364.6   160.7   204.6   217.8   342.6   385.2   406.3   422.0   438.0   462.1   502.0   695.9  3996.3 17724.7  10673.8    10652
read      372.8   221.9   148.8   208.7   224.2   339.4   399.3   435.5   464.0   499.1   545.4   622.4   848.5  2302.6  8136.4  98144.5    98119
read      370.3   222.8   148.8   202.2   215.0   334.4   400.4   444.6   479.8   521.7   572.6   641.1   802.7  1581.0  7883.7  48085.2    48176
