#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      367.6   299.0   160.7   219.9   246.5   349.0   387.6   407.6   423.3   440.0   462.8   497.7   601.5  5144.4 14248.9   4925.4     5000  1715109346321  1715109351749
read      399.6   356.2   148.8   209.7   225.7   379.9   443.4   475.3   497.8   523.5   554.1   603.3   715.5  4419.5 13970.2   9962.2    10000  1715109353251  1715109358625
read      432.5   273.5   160.7   211.4   227.9   398.6   489.4   538.5   574.7   617.4   671.9   756.3   917.6  2198.5 10024.9  15003.0    15000  1715109360128  1715109365457
read      470.3   370.2   148.8   209.8   225.5   393.2   504.2   575.8   633.5   713.2   834.2   979.4  1237.9  4116.5 13428.8  20014.0    20000  1715109366960  1715109372317
read      471.9   379.3   148.8   204.1   219.4   386.7   501.6   578.4   640.3   732.8   863.8  1016.6  1318.9  1730.8 15500.6  25158.0    25000  1715109373821  1715109379160
read      474.3   375.3   148.8   200.7   215.3   374.0   492.0   571.5   640.1   744.0   901.4  1122.3  1399.3  1850.1 15068.1  29949.4    30000  1715109380664  1715109386019
read      508.1   417.8   148.8   203.5   218.8   383.0   502.8   585.4   666.1   796.8  1026.8  1323.5  1717.3  2721.6 12490.0  34901.0    35000  1715109387522  1715109392825
read      494.5   453.4   137.8   201.0   215.6   349.2   458.8   538.0   608.8   740.8  1041.5  1420.4  1871.5  2544.3 13970.8  39883.2    40000  1715109394329  1715109399639
read      495.3   457.5   148.8   200.4   214.6   341.2   444.0   522.5   591.3   724.7  1063.9  1479.5  2038.9  2726.8 12335.5  44983.4    45000  1715109401142  1715109406452
read      506.1   446.3   148.8   201.3   216.5   368.6   484.8   565.1   637.4   753.2   979.1  1386.2  2066.6  2873.9 12470.0  49863.8    50000  1715109407956  1715109413262
read      482.1   422.2   148.8   198.6   214.2   349.1   458.1   536.9   602.2   701.5   903.7  1331.5  2012.3  2747.3 12543.7  54889.0    55000  1715109414766  1715109420074
read      494.6   501.7   148.8   201.7   217.6   349.7   452.1   528.3   592.9   691.3   906.1  1414.7  2281.1  3274.2 15802.2  59978.6    60000  1715109421578  1715109426880
read      495.2   519.1   148.8   204.5   220.4   337.2   424.1   496.9   558.6   652.9   876.5  1553.6  2520.5  3614.0 12890.4  65009.8    65000  1715109428384  1715109433696
read      490.0   499.0   148.8   206.9   223.3   342.2   431.9   505.3   568.9   662.8   852.8  1392.4  2516.5  3697.8 12433.7  70110.6    70000  1715109435200  1715109440501
read      941.1   874.1   148.8   210.7   225.4   776.7  1091.0  1295.1  1449.8  1631.9  1884.1  2336.4  3437.4  7183.3 25459.1  69761.0    75000  1715109442004  1715109447331
read      913.3   751.6   148.8   207.5   221.9   825.6  1084.7  1254.0  1378.8  1542.9  1737.7  2077.9  2972.1  4983.6 17448.9  71699.8    80000  1715109448834  1715109454139
read      930.3   766.4   148.8   215.1   232.7   801.3  1097.4  1271.3  1403.9  1575.4  1792.2  2167.5  3162.2  6163.3 19489.0  70568.6    85000  1715109455642  1715109460948
read      916.7   738.6   148.8   209.9   226.2   804.7  1071.9  1235.2  1361.1  1530.2  1745.9  2130.2  3074.9  6037.3 17789.9  71517.6    90000  1715109462451  1715109467752
read      902.7   723.6   148.8   209.5   225.2   794.0  1060.9  1220.6  1346.7  1511.6  1714.6  2066.2  3114.0  5632.7 16857.1  72473.4    95000  1715109469255  1715109474561
read      967.5   922.0   148.8   212.6   227.2   776.6  1130.5  1346.7  1519.6  1718.1  1986.5  2519.9  3635.9  7355.7 28823.6  68104.6   100000  1715109476064  1715109481382
read      916.8   778.2   148.8   209.7   225.4   796.7  1074.9  1247.1  1372.3  1547.8  1771.4  2157.8  3163.3  6896.7 20015.4  71594.2   105000  1715109482885  1715109488195
read      838.6   592.8   148.8   206.8   229.7   812.7   948.3  1051.2  1121.9  1229.5  1366.0  1591.4  2144.5  4368.4 22814.3  78333.0   110000  1715109489699  1715109495071
read      901.9   910.3   148.8   209.4   228.2   799.6  1033.5  1167.2  1282.6  1429.6  1623.4  1954.8  2915.2 11907.6 32468.9  74229.6   115000  1715109496578  1715109502384
read      935.8   982.5   148.8   212.4   229.5   798.4  1071.7  1242.9  1371.0  1539.0  1748.3  2111.7  3149.2 14401.3 26783.2  71860.0   120000  1715109503892  1715109509617
read      902.6   930.5   148.8   211.6   229.8   795.7  1029.4  1163.1  1283.8  1432.6  1630.5  1979.8  3057.1  9788.1 35448.6  73705.2   125000  1715109511121  1715109516938
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 82.03%,28.64%,100.00%
