Random waveform, random seed
Total number of intervals = 100 (87919, 98717, 31326, 32464, 65342, 98488, 76838, 72106, 65379, 53690, 72655, 72332, 62528, 26810, 39569, 60760, 46265, 19949, 61435, 83890, 38586, 71822, 40100, 57087, 67313, 70270, 91602, 71288, 97845, 8794, 33275, 26003, 69130, 19424, 79818, 93377, 69448, 45219, 8549, 89095, 12766, 99994, 21958, 20035, 93213, 70134, 82780, 88308, 93364, 41436, 91748, 47256, 51883, 11878, 79794, 76836, 47370, 65461, 8291, 37257, 62788, 30777, 19181, 89788, 76642, 11753, 81976, 66768, 31150, 24813, 18460, 33827, 76306, 57503, 25441, 24381, 78566, 45156, 96678, 55952, 94396, 81806, 68068, 25092, 49048, 49621, 87649, 27133, 61905, 8069, 7636, 50818, 56149, 68128, 86120, 74524, 41790, 47485, 92148, 30763)
Average QPS expected = 56345
Timestamp start: 1715030504062
Timestamp end: 1715031504568

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      322.1   167.8   137.8   193.0   205.5   284.3   339.4   377.3   407.9   449.5   498.8   560.1   688.3  1096.9  4478.4  87464.9    87649
read      357.8   245.8   148.8   196.2   210.8   332.0   408.9   452.5   477.7   500.3   526.0   558.0   631.0  1517.2  9001.6  27098.6    27133
read      335.3   204.9   137.8   192.1   204.9   295.2   363.0   406.6   445.2   486.9   528.8   578.2   673.5   936.5  7873.5  61897.1    61905
read      355.3   397.6   148.8   224.0   243.3   338.5   367.7   383.0   393.5   404.1   424.2   453.7   537.7  4685.1 17036.9   8054.8     8069
read      352.9   302.0   148.8   224.2   243.5   337.4   366.6   382.1   393.2   404.3   424.6   454.5   545.5  4926.3 12051.5   7613.5     7636
read      343.2   214.8   137.8   192.4   205.5   304.1   376.2   425.1   463.0   499.4   535.4   580.7   670.1  1047.2  9283.1  50692.9    50818
read      340.0   195.4   137.8   192.1   205.1   298.8   370.2   418.8   458.4   498.6   537.1   584.3   676.5   967.8  7961.6  56069.3    56149
read      331.7   184.4   137.8   191.8   204.5   291.4   356.1   399.3   436.7   481.2   525.8   577.0   674.2  1007.6  4805.1  68085.1    68128
read      321.4   165.9   137.8   192.9   205.3   283.4   339.0   377.1   408.1   449.8   498.6   558.3   681.9  1016.0  5070.1  86241.4    86120
read      326.3   181.5   137.8   192.0   204.5   286.9   346.8   388.6   423.0   466.3   512.3   566.3   672.5   988.5  7760.4  74522.7    74524
read      348.3   214.7   137.8   192.7   206.1   310.9   387.3   438.9   474.6   506.8   538.4   579.9   661.5  1133.9  9161.1  41836.3    41790
read      346.6   189.8   137.8   192.8   206.2   307.9   383.1   434.4   472.1   507.5   541.6   585.5   677.2  1007.0  7781.1  47470.3    47485
read      317.5   150.4   137.8   193.0   205.4   281.1   333.4   369.3   398.4   437.1   486.6   547.6   684.9  1051.1  4474.4  92151.6    92148
read      351.6   197.4   137.8   194.0   208.1   323.3   399.5   446.5   474.5   498.4   524.8   556.8   631.0  1267.5  8061.4  30773.4    30763

Total QPS = 56336.2 (56336236 / 1000.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 13915050045 bytes :   13.3 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.95%,49.25%,100.00%
