#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      380.9   473.6   173.5   233.6   259.8   345.9   377.0   394.4   405.6   422.6   441.9   478.5   809.6  7866.0 19365.6   4977.8     5000  1715174732416  1715174737855
read      402.6   352.7   160.7   221.6   237.5   380.6   437.8   464.5   485.5   509.8   545.8   591.8   743.0  5557.5 16271.3   9991.8    10000  1715174739362  1715174744748
read      429.0   438.9   160.7   216.5   232.5   391.7   467.4   518.5   558.5   592.1   632.9   688.8   814.8  5281.0 21746.4  14949.0    15000  1715174746252  1715174751590
read      431.2   259.6   160.7   212.7   228.6   392.1   474.8   540.5   585.2   630.2   680.3   751.6   925.6  2051.1  8162.0  19929.8    20000  1715174753094  1715174758435
read      462.6   298.6   160.7   212.3   228.1   409.8   515.0   587.0   640.7   701.2   773.2   871.7  1082.6  2862.2 12114.7  25024.2    25000  1715174759938  1715174765272
read      466.5   306.0   160.7   214.0   229.3   394.9   510.0   595.9   661.4   733.7   811.3   924.9  1148.1  2137.5  9954.1  29935.2    30000  1715174766775  1715174772085
read      464.6   292.2   160.7   211.9   227.0   368.5   495.1   594.4   674.8   763.7   859.0   994.6  1218.0  1584.1  7904.8  34996.2    35000  1715174773590  1715174778911
read      464.2   304.2   148.8   212.2   227.2   356.9   478.7   578.3   666.6   771.0   880.0  1036.9  1320.2  1698.0  7899.2  39958.8    40000  1715174780416  1715174785714
read      470.6   353.0   148.8   213.2   228.4   345.0   450.8   553.4   651.1   795.0   949.0  1137.5  1435.9  1861.5 11000.7  45183.0    45000  1715174787217  1715174792516
read      465.0   334.7   160.7   212.5   227.6   342.3   440.7   530.9   622.4   761.9   935.0  1169.5  1489.3  1860.6  7689.1  49971.5    50000  1715174794019  1715174799334
read      475.2   368.0   148.8   214.4   230.5   346.9   432.4   512.8   604.3   746.9   964.3  1247.1  1685.4  2168.4  9876.4  54860.0    55000  1715174800837  1715174806140
read      463.0   361.2   160.7   212.9   228.6   342.7   433.7   508.9   589.8   718.5   913.5  1163.3  1582.0  3023.2 10184.6  59982.2    60000  1715174807643  1715174812958
read      468.2   365.5   148.8   216.1   232.4   344.2   432.9   510.9   591.3   729.0   935.7  1188.2  1629.7  2153.4  9617.8  65091.6    65000  1715174814462  1715174819772
read      502.9   407.4   148.8   224.1   242.8   361.7   451.7   530.5   614.9   780.7  1029.6  1352.4  1895.9  2886.2  9677.9  70058.1    70000  1715174821276  1715174826600
read      505.5   425.4   148.8   224.5   243.0   356.4   439.0   518.0   607.0   787.8  1040.8  1379.4  2029.2  3452.1  9196.3  74762.0    75000  1715174828104  1715174833415
read      595.4   549.2   148.8   227.1   248.2   390.1   539.2   709.9   864.4  1034.9  1205.0  1660.4  2336.5  3876.7 14499.4  80082.6    80000  1715174834918  1715174840221
read      904.4  1257.0   160.7   285.0   336.1   476.0   715.8  1478.9  1583.5  1682.2  1793.8  1962.2  2925.6 17340.5 35763.2  73677.6    85000  1715174841725  1715174847042
read      807.3  1178.6   160.7   298.5   323.9   407.9   504.3  1329.8  1491.8  1595.3  1696.4  1843.5  2829.1 13980.7 35197.2  82179.2    90000  1715174848545  1715174853854
read      874.6  1271.9   160.7   296.3   335.5   453.0   627.5  1430.2  1553.9  1649.4  1745.6  1892.4  2883.7 15785.2 35862.7  76370.8    95000  1715174855359  1715174860664
read      890.0  1090.4   148.8   292.1   341.0   471.8   807.9  1497.7  1590.4  1682.1  1783.9  1939.0  2861.1 13207.7 32049.0  74488.6   100000  1715174862168  1715174867479
read      849.8  1062.7   160.7   297.5   334.9   444.7   652.1  1420.7  1544.7  1638.9  1736.1  1885.1  2840.7 13210.0 31598.7  77939.1   105000  1715174868983  1715174874289
read      831.5  1244.2   148.8   306.8   334.0   421.7   538.7  1322.7  1493.0  1597.3  1707.5  1874.8  2884.7 16104.1 32358.5  80246.4   110000  1715174875792  1715174881093
read      848.4  1148.0   160.7   299.2   331.3   439.9   632.0  1421.3  1543.3  1636.8  1730.4  1871.6  2783.7 16327.4 35055.1  78382.4   115000  1715174882596  1715174887905
read      839.8  1072.4   160.7   300.6   332.5   434.6   636.4  1421.5  1541.6  1633.8  1728.9  1873.1  2765.1 12851.4 35319.9  78966.2   120000  1715174889409  1715174894712
read      843.2  1320.9   148.8   298.7   328.9   429.8   553.5  1380.3  1515.3  1610.7  1713.9  1867.9  2836.7 19464.7 36182.1  79454.6   125000  1715174896215  1715174901521
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 87.44%,73.50%,100.00%
