#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      373.7   365.9   173.5   230.5   257.0   348.6   380.5   398.3   411.8   428.5   451.0   491.8   673.9  5655.5 15679.3   4980.6     5000  1715174501007  1715174506581
read      393.8   282.7   160.7   219.6   234.8   372.4   430.3   460.7   485.6   517.4   547.1   591.3   691.9  3993.0 12605.4   9946.8    10000  1715174508085  1715174513476
read      424.0   262.9   160.7   215.3   231.2   394.7   473.6   530.9   563.5   597.3   637.5   691.4   816.7  2401.0 10717.7  14867.0    15000  1715174514980  1715174520341
read      450.8   291.1   160.7   216.0   231.7   409.2   511.3   575.6   619.0   666.1   717.8   786.2   931.9  2603.7 11138.6  19852.4    20000  1715174521845  1715174527194
read      466.2   248.0   148.8   212.3   228.8   420.2   535.9   603.1   655.0   713.7   780.1   867.0  1053.9  1315.5  7310.1  24913.6    25000  1715174528698  1715174534064
read      461.2   322.6   148.8   208.9   224.5   388.4   511.8   593.3   657.2   725.7   802.8   919.6  1135.3  2421.6 10691.4  29862.2    30000  1715174535568  1715174540919
read      467.7   287.5   148.8   212.2   228.2   385.0   515.5   601.3   669.9   748.4   836.6   960.8  1197.1  1764.7  8376.9  34887.6    35000  1715174542424  1715174547727
read      461.7   300.4   148.8   209.4   224.5   351.1   475.6   578.3   665.7   772.4   887.0  1038.5  1308.7  1642.4  7292.7  40108.8    40000  1715174549231  1715174554552
read      483.4   359.6   148.8   216.2   231.7   355.6   470.9   579.1   674.3   811.6   961.6  1157.7  1470.7  2066.5 10699.9  44924.6    45000  1715174556056  1715174561357
read      461.1   350.0   148.8   209.0   224.4   345.2   449.4   544.5   627.2   754.6   902.9  1096.6  1433.4  2035.1 11965.8  49957.8    50000  1715174562862  1715174568177
read      462.9   339.2   160.7   210.4   226.5   340.9   432.7   522.5   604.3   735.0   927.4  1180.3  1562.1  2027.6 10278.3  55136.6    55000  1715174569682  1715174574979
read      471.0   522.6   148.8   210.6   226.6   346.4   438.3   516.7   591.1   712.8   884.7  1141.5  1609.0  7297.7 17297.3  60109.0    60000  1715174576483  1715174581794
read      484.0   380.4   148.8   220.3   237.4   351.3   432.1   505.0   586.6   743.9  1006.6  1304.8  1736.5  2498.7  9463.1  64864.0    65000  1715174583298  1715174588593
read      464.0   363.6   148.8   219.5   235.8   343.6   423.2   490.4   564.1   700.7   924.1  1199.9  1673.7  2211.6  7502.5  70055.8    70000  1715174590097  1715174595407
read      535.5   466.3   148.8   228.5   248.3   369.5   464.9   567.6   679.2   882.5  1102.0  1465.0  2139.3  3030.8 11676.0  75029.5    75000  1715174596910  1715174602214
read      810.5   797.0   160.7   280.8   322.2   432.1   608.7  1414.0  1541.2  1635.6  1733.5  1883.5  2808.0  6675.0 25059.1  77972.4    80000  1715174603717  1715174609035
read      892.2  1052.7   160.7   297.7   344.2   472.4   827.3  1502.8  1592.6  1684.8  1788.7  1944.6  2879.1 15228.9 31556.4  74103.8    85000  1715174610538  1715174615855
read      888.2  1300.4   160.7   300.4   347.6   458.9   643.9  1449.3  1566.5  1659.2  1755.0  1912.4  2893.4 17139.1 33492.3  75303.2    90000  1715174617359  1715174622694
read      826.9  1055.6   148.8   294.8   323.6   429.6   594.2  1411.6  1527.5  1620.2  1722.2  1870.7  2769.6 12752.0 32222.6  80020.5    95000  1715174624199  1715174629502
read      828.4  1210.1   148.8   300.2   327.6   423.4   540.2  1370.6  1511.2  1608.2  1708.7  1855.0  2826.0 16273.8 35006.3  80368.4   100000  1715174631005  1715174636308
read      878.4  1274.2   160.7   298.0   338.3   455.3   631.2  1422.2  1553.8  1650.9  1751.8  1921.3  2939.6 15897.0 37474.9  76148.4   105000  1715174637812  1715174643121
read      868.3  1075.9   160.7   297.6   329.3   460.1   711.3  1463.0  1565.5  1660.3  1770.2  1926.7  2816.7 12779.2 32291.8  76227.0   110000  1715174644625  1715174649931
read      862.1  1305.9   160.7   308.5   345.2   436.5   581.1  1400.6  1538.1  1633.7  1725.9  1875.5  2876.0 17086.3 36296.1  77690.0   115000  1715174651435  1715174656735
read      840.6  1064.5   160.7   302.6   331.4   434.6   632.6  1424.1  1538.6  1629.8  1730.1  1874.3  2765.3 12870.8 31928.1  78785.0   120000  1715174658239  1715174663554
read      874.5  1269.9   160.7   301.3   347.5   452.3   617.3  1396.5  1542.9  1644.6  1746.4  1935.2  2924.3 16429.4 35673.9  76304.5   125000  1715174665058  1715174670365
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 82.91%,48.74%,100.00%
