Random waveform, random seed
Total number of intervals = 100 (78598, 12378, 28893, 94294, 89272, 46771, 73281, 55747, 58120, 51000, 90064, 59777, 52093, 23808, 31513, 48130, 10850, 5730, 25596, 64599, 60119, 7419, 97581, 32490, 30298, 52227, 87795, 9005, 67396, 36031, 67522, 73589, 11103, 74386, 96745, 46217, 72779, 70094, 72894, 97562, 93763, 99014, 83812, 46771, 73307, 18108, 5506, 56012, 56514, 27815, 18515, 96036, 10173, 20982, 50996, 22790, 33556, 84552, 47878, 58674, 49150, 58088, 70157, 84479, 50934, 12525, 30741, 89735, 31025, 20625, 31887, 63666, 54941, 97678, 59595, 39401, 90551, 65380, 71235, 50390, 97336, 91838, 43505, 92863, 66913, 92994, 84361, 62724, 94818, 52715, 20359, 17633, 7755, 48859, 17150, 58009, 78480, 22738, 8704, 41723)
Average QPS expected = 53922
Timestamp start: 1715332132172
Timestamp end: 1715333132684

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      371.0   241.9   148.8   205.1   220.4   337.5   402.6   441.0   469.0   503.8   548.7   621.3   805.0  2412.5  8537.2  78604.9    78598
read      371.2   317.3   160.7   203.7   217.1   350.3   403.4   429.0   446.9   466.6   497.0   556.3   759.6  4054.6 12755.9  12337.1    12378
read      394.8   327.9   148.8   201.6   215.1   345.9   432.7   480.2   512.9   549.1   594.7   678.7  1058.1  3817.0 11531.6  28860.7    28893
read      358.0   344.8   148.8   205.9   221.2   331.8   391.1   425.5   451.3   482.4   524.2   587.5   727.7  1406.4  5871.8  94247.8    94294
read      362.7   191.6   148.8   204.7   219.7   333.4   395.8   432.5   460.1   493.6   537.2   605.3   766.0  1661.0  7765.3  89300.8    89272
read      471.7   460.9   148.8   199.8   214.7   337.7   434.8   515.3   588.3   733.4   992.6  1248.6  1618.3  4208.4 13315.2  46748.3    46771
read      469.1   537.4   148.8   206.1   222.8   357.6   430.4   478.2   519.1   576.6   679.2  1321.7  2270.9  5085.1 18560.2  73234.5    73281
read      443.5   405.8   148.8   203.5   218.8   343.7   423.1   480.2   530.7   596.4   713.1  1118.7  1770.9  3985.0 11545.8  55866.2    55747
read      413.4   356.8   148.8   204.1   219.1   341.0   414.2   462.0   500.7   550.0   622.2   810.6  1605.0  4002.9  9456.8  58043.0    58120
read      380.3   265.0   148.8   204.6   219.2   342.7   414.2   457.5   491.0   531.2   580.1   647.1   811.0  3258.0  8083.1  50880.7    51000
read      367.2   181.6   148.8   206.8   222.4   338.8   401.9   439.3   467.2   501.1   544.3   612.8   765.8  1441.9  6355.5  90207.8    90064
read      375.4   196.2   148.8   204.4   219.0   342.8   414.6   455.8   486.9   525.5   574.6   643.2   806.0  1616.1  5956.0  59776.7    59777
read      377.1   206.6   148.8   204.9   219.5   344.2   416.7   459.7   492.6   531.6   579.9   646.8   796.9  1434.6  6446.3  52123.8    52093
read      439.3   307.4   148.8   208.1   223.1   373.1   481.7   537.5   580.3   641.8   752.8   887.2  1125.5  2690.8  9670.2  23743.1    23808
read      492.1   430.8   160.7   208.3   224.3   368.8   508.4   605.2   703.3   832.9   956.9  1107.7  1379.5  4001.9 11910.4  31495.1    31513
read      462.7   399.4   148.8   209.0   224.7   353.9   443.1   512.5   572.0   650.8   816.6  1181.3  1683.1  3855.4 12806.6  48141.5    48130
read      431.4   494.3   160.7   215.0   232.6   385.4   458.9   501.6   531.9   565.7   606.3   671.4  1053.9  7071.4 25853.7  10881.6    10850
read      399.6   564.0   160.7   224.1   246.9   351.1   395.2   420.6   437.9   460.7   489.7   537.2  1477.7  8064.2 24314.8   5786.4     5730
read      488.5   415.9   160.7   210.3   226.3   391.6   531.0   621.5   699.1   787.7   880.1  1008.7  1281.9  3927.9 13423.2  25562.8    25596
read      418.8   339.6   148.8   208.2   223.8   349.9   424.1   470.1   508.4   558.4   627.7   780.7  1671.5  3436.9  8662.6  64784.2    64599
read      414.4   335.1   148.8   207.3   222.8   349.1   425.7   473.2   512.3   561.8   626.7   747.2  1585.0  3886.8  9275.8  60095.9    60119
read      451.0  1047.9   160.7   220.6   238.9   352.7   398.7   427.0   448.6   474.6   512.0   581.3  2564.9 12586.4 35473.5   7382.0     7419
read      386.8   245.7   148.8   210.6   227.2   348.3   411.4   449.8   478.9   515.9   567.4   653.5  1007.1  2590.1  9386.9  97334.8    97581
read      500.2   574.8   160.7   206.7   222.3   364.9   503.2   595.7   694.0   819.7   946.1  1103.9  1507.4  6926.9 28874.5  32453.6    32490
read      490.3   424.5   160.7   207.6   223.3   372.8   512.1   607.4   703.7   813.6   924.5  1070.9  1385.5  5085.6 10934.8  30337.6    30298
read      453.3   465.0   148.8   206.6   222.0   347.6   430.9   491.9   542.7   610.4   726.4  1119.0  1795.7  4815.6 15983.9  52187.9    52227
read      373.1   268.4   148.8   205.8   221.0   337.4   402.7   441.9   470.6   506.1   552.8   627.9   824.3  2606.0 11239.8  87725.9    87795
read      422.6   629.7   160.7   206.6   224.8   371.8   437.9   473.1   497.5   524.7   557.4   614.5  1216.7  9467.9 24841.6   9043.7     9005
read      491.0   498.1   148.8   209.6   227.0   366.4   450.2   507.5   557.6   630.3   789.0  1419.0  2210.3  4394.2 14204.3  67399.0    67396
read      498.7   554.0   148.8   205.5   221.1   353.9   482.8   583.6   694.8   850.4   996.0  1166.3  1489.3  7620.6 18294.3  35916.4    36031
read      467.0   481.9   148.8   209.0   225.8   359.6   436.5   490.0   534.6   596.3   714.2  1224.9  2017.8  4883.1 13030.0  67673.5    67522
