#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      347.5   375.8   160.7   216.8   239.5   319.1   346.6   363.7   374.4   391.2   410.9   448.1   696.7  5757.8 13716.2   4901.4     5000  1715260231636  1715260237074
read      369.4   327.6   148.8   202.3   218.1   354.3   402.4   427.5   444.7   463.6   488.7   527.6   637.4  4552.8 12909.2  10027.8    10000  1715260238579  1715260243950
read      377.8   261.5   148.8   199.5   215.8   356.1   423.2   457.5   480.8   507.0   539.5   589.3   707.9  3390.2 10467.2  14955.6    15000  1715260245454  1715260250812
read      395.2   285.8   148.8   199.3   216.3   366.0   437.3   478.3   507.9   543.7   588.0   648.3   829.4  2980.3 12942.5  19845.0    20000  1715260252315  1715260257650
read      426.6   305.2   148.8   204.9   222.8   400.5   471.6   513.3   547.0   590.1   639.5   727.1   905.4  2789.6 14655.9  24999.4    25000  1715260259154  1715260264475
read      429.4   291.2   148.8   201.0   219.2   403.3   478.8   521.4   553.5   596.5   653.5   759.1   955.6  1943.3 14112.2  29954.2    30000  1715260265978  1715260271320
read      431.9   239.1   148.8   202.8   219.9   403.0   487.5   534.2   570.4   615.8   674.3   778.5   957.3  1485.6  8089.8  34981.4    35000  1715260272824  1715260278141
read      433.8   255.3   148.8   204.6   222.5   397.6   486.4   538.5   580.0   627.8   688.2   789.1   964.4  1442.5  9800.4  39919.0    40000  1715260279644  1715260284942
read      437.2   308.3   148.8   198.1   216.4   397.8   485.6   535.6   574.6   623.5   690.8   809.5  1077.8  1692.0 13555.5  44857.0    45000  1715260286446  1715260291780
read      428.9   289.3   148.8   202.7   220.5   383.9   472.7   527.1   569.0   621.3   686.0   798.7   992.2  1725.9 11605.9  49987.2    50000  1715260293284  1715260298610
read      453.0   247.4   148.8   206.6   227.5   410.3   500.8   553.8   594.8   646.3   728.8   853.1  1138.9  1474.6  8391.0  54905.5    55000  1715260300114  1715260305414
read      453.3   281.1   148.8   204.8   226.9   413.3   503.9   558.4   600.5   650.6   721.8   833.7  1063.5  1479.2 10022.9  59878.0    60000  1715260306918  1715260312229
read      451.9   258.3   148.8   206.1   229.0   415.9   507.0   561.0   601.5   648.5   713.8   818.0  1006.2  1421.3  9387.3  64905.8    65000  1715260313733  1715260319054
read      450.0   261.4   148.8   207.4   232.2   409.1   496.3   548.1   589.4   640.4   716.2   829.4  1043.7  1401.2 10017.2  69934.6    70000  1715260320558  1715260325862
read      508.5   301.6   137.8   224.9   261.1   468.1   563.4   619.2   661.6   719.1   797.0   916.0  1174.2  1565.8 12009.1  75164.0    75000  1715260327365  1715260332700
read      666.9   375.8   148.8   292.5   353.3   602.8   691.8   778.7   880.1  1004.0  1120.2  1237.9  1400.3  1729.5 14034.2  79863.6    80000  1715260334203  1715260339510
read      735.4   451.5   137.8   356.5   448.7   629.6   736.8   932.9  1035.6  1109.4  1178.5  1272.5  1461.6  4350.3 17397.6  83212.2    85000  1715260341013  1715260346315
read      777.9   393.1   148.8   499.1   530.0   645.2   730.3  1031.1  1111.4  1165.2  1223.0  1284.2  1405.1  2401.6 14781.9  83073.8    90000  1715260347819  1715260353132
read      834.0   438.6   137.8   541.4   574.4   700.3   771.7  1033.4  1177.3  1253.6  1324.7  1402.7  1550.7  4317.8 16478.7  78874.4    95000  1715260354635  1715260359943
read      741.4   373.9   160.7   455.3   485.6   617.2   788.2   967.0  1032.0  1085.6  1146.7  1228.6  1382.0  2822.9 14149.8  88085.1   100000  1715260361447  1715260366750
read      877.8   467.4   160.7   580.3   612.7   735.0   801.8  1052.3  1241.5  1322.2  1389.4  1472.4  1609.6  5398.7 18014.3  75075.0   105000  1715260368255  1715260373568
read      839.4   473.3   148.8   547.1   574.8   692.8   779.6  1111.6  1200.0  1255.5  1315.1  1378.9  1509.1  4331.4 19151.9  78488.0   110000  1715260375072  1715260380373
read      773.2   361.5   148.8   485.1   517.3   641.5   747.8  1029.0  1097.0  1151.0  1208.5  1276.5  1394.5  2653.6 12858.0  84658.5   115000  1715260381876  1715260387190
read      829.3   454.6   148.8   523.0   559.4   687.1   787.7  1100.3  1178.7  1235.8  1291.8  1363.6  1491.3  5145.2 16797.3  79372.0   120000  1715260388694  1715260393996
read      800.8   477.0   148.8   513.5   543.9   660.2   743.0  1062.2  1137.7  1195.5  1250.4  1323.6  1455.9  5184.4 19717.5  82202.4   125000  1715260395501  1715260400811
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 87.40%,66.67%,100.00%
