Random waveform, random seed
Total number of intervals = 90 (61273, 17820, 5094, 75748, 99203, 24965, 9517, 26406, 99648, 99184, 99697, 62459, 6340, 17524, 76747, 65731, 80154, 37713, 25620, 87893, 46684, 25894, 46583, 45571, 36075, 51065, 38258, 69405, 72650, 91169, 5575, 78720, 71788, 47171, 50057, 95625, 40274, 41659, 38057, 17734, 88197, 32472, 16730, 17407, 95583, 83472, 41365, 35790, 9337, 40659, 39690, 97488, 81330, 46816, 64028, 65032, 27115, 36071, 82756, 66214, 40486, 74927, 72567, 23375, 84120, 6390, 99656, 52957, 98580, 7696, 7348, 49044, 78048, 85265, 59800, 62716, 54507, 24309, 10727, 34714, 79578, 54141, 59369, 35959, 98022, 33117, 29978, 84787, 99295, 56806)
Average QPS expected = 53495
Timestamp start: 1715342736777
Timestamp end: 1715343637337

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      403.5   334.6   173.5   226.9   242.0   358.7   423.6   461.5   491.6   529.7   580.8   661.5  1244.5  3348.1 10700.9  82689.1    82756
read      391.9   256.8   173.5   223.5   237.2   349.2   418.5   460.6   495.0   540.0   598.1   675.9   845.8  2225.3  8530.2  66191.0    66214
read      470.3   472.3   173.5   222.9   237.0   364.2   481.3   557.5   610.5   669.7   763.0  1041.0  1517.2  5547.2 15715.3  40604.5    40486
read      423.2   466.5   173.5   226.1   240.9   360.7   428.6   468.6   502.0   544.5   601.9   692.8  1677.2  6141.8 17937.7  74971.9    74927
read      393.6   328.3   173.5   224.7   238.8   350.5   419.2   459.5   491.7   532.6   586.3   664.5   847.1  3108.3 11350.3  72687.2    72567
read      464.9   603.2   173.5   221.7   235.1   411.0   511.2   559.5   590.0   626.7   679.9   805.6  1189.2  8235.6 30238.0  23285.2    23375
read      420.9   421.4   160.7   230.5   246.5   370.0   436.2   475.9   507.0   545.9   596.6   681.1  1309.2  5949.2 15402.2  84041.8    84120
read      621.2  1879.5   173.5   230.1   251.4   398.4   443.6   471.6   493.7   519.3   557.3   738.2  6140.1 32118.6 38399.6   6389.3     6390
read      435.9   423.2   173.5   240.3   260.3   394.1   458.7   498.0   528.7   566.9   619.0   702.3   936.7  5077.6 16432.8  99502.5    99656
read      407.3   309.9   173.5   226.9   241.9   356.9   433.3   482.6   525.2   577.6   633.9   702.0   871.1  2184.2 10255.0  52944.5    52957
read      426.9   360.0   173.5   238.2   257.2   387.2   450.9   489.8   519.5   555.7   605.3   686.9   966.4  3665.1 13262.1  98654.0    98580
read      395.2   381.1   187.4   234.2   251.7   386.3   414.2   429.1   439.5   454.7   469.9   501.1   601.5  6735.4 16442.9   7734.7     7696
read      397.9   410.6   187.4   235.1   253.5   386.7   413.9   428.6   438.4   453.6   468.7   500.4   614.4  6413.7 17126.2   7369.4     7348
read      382.7   205.4   173.5   219.9   232.1   337.0   413.2   465.7   508.7   558.2   608.5   664.5   747.8  1359.0  7893.5  48927.6    49044
read      364.8   181.5   160.7   221.9   234.5   333.3   393.8   429.2   457.0   492.9   542.5   612.3   717.8  1016.7  8332.8  77944.5    78048
read      362.0   159.3   160.7   222.6   235.6   333.3   391.1   424.6   450.9   484.5   531.7   598.9   707.4   967.2  6396.9  85279.9    85265
read      373.4   186.2   160.7   220.7   233.0   335.7   401.9   445.3   479.9   525.0   577.9   638.2   734.7  1275.8  7205.2  59744.8    59800
read      369.9   171.7   173.5   220.1   232.3   336.5   401.2   441.2   472.2   512.4   561.8   624.4   725.7  1153.5  6584.2  62619.6    62716
read      377.6   183.3   160.7   220.4   232.6   335.0   404.3   453.4   493.8   543.7   598.4   658.5   745.2  1283.4  7551.0  54511.0    54507
read      400.8   243.4   160.7   220.3   232.8   366.1   471.4   515.5   541.1   567.3   593.9   633.5   729.3  1957.5  9832.1  24325.1    24309
read      405.3   293.1   173.5   230.0   245.5   404.9   444.2   464.2   478.3   495.0   513.5   546.1   698.8  3865.2 15139.8  10689.7    10727
read      394.1   540.0   173.5   218.9   230.8   340.2   446.7   505.9   543.3   579.4   616.6   663.0   747.3  1671.0  7675.8  34528.4    34714
read      368.4   163.5   160.7   223.1   236.6   338.4   398.2   433.4   461.8   498.2   546.2   615.6   727.5  1004.3  5971.1  79590.7    79578
read      377.6   202.0   160.7   220.3   232.3   336.4   406.7   453.8   492.3   540.6   593.0   649.2   737.0  1306.2  8347.4  54163.0    54141
read      376.3   202.0   160.7   221.6   234.1   337.3   404.2   448.5   484.5   531.9   586.4   646.8   741.5  1127.5  6942.4  59308.9    59369
read      394.7   227.8   160.7   219.3   231.5   342.5   444.5   505.0   543.7   580.8   618.7   665.5   747.8  1709.1  9025.3  35989.6    35959
read      360.2   152.0   160.7   225.2   239.3   337.8   390.5   420.6   443.1   470.8   509.3   570.1   679.5  1006.4  6490.8  97965.8    98022
read      394.9   271.6   173.5   218.7   230.5   340.9   449.7   506.2   542.5   576.7   612.3   656.3   739.3  1840.1 12217.5  33058.2    33117
read      398.1   252.9   173.5   219.4   231.5   345.0   460.5   514.7   547.9   579.3   612.9   654.4   739.0  1865.8  8565.6  30105.7    29978
read      359.7   274.6   173.5   222.4   235.3   331.4   388.0   420.9   446.3   478.7   524.9   590.8   694.2   915.1  6841.1  84887.3    84787
read      361.3   162.8   173.5   226.0   240.4   340.0   392.3   422.1   444.2   471.1   508.9   568.8   676.2   869.7  6499.7  99328.9    99295
read      375.5   193.9   160.7   220.6   232.7   334.8   402.3   448.4   487.1   536.1   590.4   649.1   740.0  1257.0  7886.1  56816.0    56806

Total QPS = 53485.2 (48136716 / 900.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 11889768852 bytes :   12.6 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.96%,49.49%,100.00%
