Random waveform, supplied seed
Total number of intervals = 90 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616)
Average QPS expected = 51583
Timestamp start: 1715371325834
Timestamp end: 1715372226357

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      365.0   376.1   160.7   224.7   243.0   347.3   378.7   394.8   405.0   420.5   436.1   467.7   644.6  4584.0 13831.0   7457.0     7434
read      368.6   208.9   148.8   203.5   217.9   326.5   390.9   433.0   467.9   513.8   574.9   656.1   858.5  1861.0  6037.2  67314.6    67201
read      365.5   178.4   148.8   205.5   220.6   331.8   395.6   434.5   465.0   502.5   550.8   627.8   795.0  1638.0  5588.4  86010.2    85927
read      377.1   239.4   148.8   204.6   219.4   336.0   403.5   449.2   484.9   529.3   584.1   658.2   844.5  2321.2  8430.1  63872.1    63953
read      372.2   216.8   148.8   199.4   213.4   324.5   418.0   473.5   508.0   543.4   583.1   633.4   757.9  1607.6  8052.0  31615.4    31595
read      364.4   213.5   148.8   203.9   218.8   328.6   390.7   428.4   458.2   495.3   544.7   624.1   818.2  1920.9  6111.2  87848.4    87879
read      387.7   391.8   160.7   226.2   247.1   367.6   401.5   421.0   433.6   451.5   471.3   508.3   674.5  5838.6 16189.9   7266.4     7287
read      365.2   209.6   148.8   199.8   213.8   323.8   387.9   430.1   466.0   512.6   572.1   645.4   842.8  1830.9  7814.9  62293.9    62295
read      367.0   430.2   160.7   224.5   244.7   341.7   370.9   387.5   398.4   412.7   431.1   466.0   742.4  6642.3 15565.8   6584.5     6561
read      377.5   288.3   148.8   205.2   219.9   343.2   433.4   474.4   499.6   526.5   556.2   598.6   689.5  2327.3 12205.7  22453.7    22532
read      370.1   199.3   148.8   202.7   216.5   335.4   405.8   450.9   484.9   525.4   575.1   641.5   776.1  1219.8  8039.6  60651.2    60653
read      371.4   212.3   148.8   203.1   216.9   335.9   406.0   451.3   485.7   526.8   576.7   641.8   772.8  1319.9  9004.4  59041.3    59076
read      375.5   224.2   148.8   202.9   216.8   338.5   408.5   453.0   487.4   529.0   579.9   650.8   811.8  1863.1  9560.7  60256.1    60154
read      376.0   269.3   148.8   203.9   217.3   337.3   424.2   467.8   495.4   525.1   559.3   609.5   789.5  2605.1 11217.8  22878.3    22964
read      358.3   342.2   160.7   215.6   232.0   339.0   373.6   392.1   403.7   420.4   437.8   471.5   678.3  4844.4 14381.8   8224.5     8172
read      373.6   244.6   148.8   202.7   215.7   330.3   413.3   462.7   494.9   529.0   568.2   623.4   820.7  2290.9  9074.9  27571.3    27652
read      372.3   231.7   148.8   202.0   215.5   331.2   402.7   451.7   488.4   529.6   577.0   638.1   797.8  2066.2  8760.3  37552.9    37594
read      373.1   259.5   148.8   203.2   216.1   332.6   420.0   465.3   494.8   526.2   561.6   611.5   783.6  2251.4  9434.2  24349.3    24367
read      371.8   237.3   148.8   202.0   215.3   329.1   405.6   457.5   493.4   532.1   576.0   633.1   777.8  1868.1  9885.7  33803.2    33771
read      365.7   224.1   148.8   203.9   218.0   330.6   395.6   434.5   464.3   500.6   547.2   622.5   803.4  2009.3  7661.4  84850.0    84944
read      366.1   404.6   148.8   204.0   218.1   330.0   394.7   433.3   462.7   498.3   543.7   616.5   792.9  2375.5 10141.3  85911.9    85666
read      368.7   243.6   148.8   201.2   215.1   332.6   397.7   440.1   473.8   516.0   566.7   632.4   774.0  2369.3  8467.5  51974.6    51918
read      394.3   324.9   148.8   201.6   215.4   331.5   414.7   471.0   510.5   554.1   608.3   717.3  1214.8  2721.9 11763.8  34493.8    34406
read      383.6   300.5   148.8   202.5   216.4   335.4   425.8   474.3   505.3   538.3   578.3   638.7   930.7  2754.8 11318.8  28614.0    28664
read      413.8   874.4   148.8   197.9   212.1   329.4   413.4   472.6   515.9   566.6   634.7   859.1  1392.0  4967.5 13870.2  38305.4    38289
read      422.9   463.6   148.8   204.3   219.1   366.9   459.2   505.1   539.4   583.7   656.0   784.1  1044.2  5012.8 16012.9  20640.5    20658
read      420.1   537.8   160.7   209.1   225.1   373.9   439.2   473.7   500.6   535.4   585.1   672.1  1096.6  6628.0 30496.5  13783.3    13840
