Random waveform, supplied seed
Total number of intervals = 90 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616)
Average QPS expected = 51583
Timestamp start: 1715352672697
Timestamp end: 1715353573403

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      386.8   404.6   160.7   229.0   249.8   363.4   398.0   417.3   430.6   448.2   469.8   510.9   777.1  6402.3 15698.0   7373.8     7434
read      389.5   290.9   160.7   208.6   223.2   347.8   424.5   468.8   502.5   542.1   591.1   665.7   857.6  2751.5  9863.8  67124.0    67201
read      451.9   283.8   148.8   219.4   237.9   398.9   489.1   542.1   583.3   635.4   714.6   868.3  1182.1  2314.3  9678.3  85752.8    85927
read      388.9   257.4   148.8   209.1   224.1   350.7   428.0   471.1   504.1   543.0   590.4   660.7   824.1  3078.6  9113.4  63729.7    63953
read      424.3   467.5   148.8   207.2   222.3   360.6   453.8   508.5   543.7   583.5   634.8   754.4  1223.9  5736.3 19202.2  31556.1    31595
read      382.0   228.2   160.7   210.5   225.8   345.8   416.5   458.5   489.3   525.8   573.0   644.5   835.5  2112.1  7727.6  87843.7    87879
read      393.3   496.8   160.7   220.0   239.1   357.1   396.3   419.4   435.6   459.7   490.2   540.4  1132.1  6729.0 19491.8   7322.6     7287
read      391.1   261.7   148.8   207.5   221.9   346.2   423.4   467.9   502.4   543.3   594.3   674.6  1059.1  2449.8  8637.9  62382.7    62295
read      379.4   605.9   160.7   228.1   248.6   343.0   372.4   389.0   399.6   414.4   432.8   468.6  1025.0  7844.0 28799.8   6589.6     6561
read      386.1   232.6   160.7   211.5   226.4   360.0   443.3   483.9   509.5   536.0   566.9   610.8   699.3  1662.3  8639.4  22549.0    22532
read      387.4   205.3   148.8   210.3   225.1   352.4   431.1   476.6   509.7   547.8   593.9   663.8   805.0  1561.6  7471.9  60576.8    60653
read      392.4   223.1   148.8   210.6   225.5   357.4   436.7   482.9   516.8   556.0   604.5   675.2   828.0  1502.0  8092.0  59035.2    59076
read      394.0   243.8   160.7   211.2   225.9   357.7   436.3   481.8   515.2   554.6   603.5   675.7   841.6  1837.9  8451.2  60207.8    60154
read      475.8   347.9   160.7   214.3   230.2   407.5   519.0   582.0   636.4   717.5   820.0   953.1  1248.5  3943.8 11799.5  23080.8    22964
read      429.8   705.5   160.7   220.7   240.4   379.4   435.5   469.8   493.9   521.1   554.6   611.6  1163.5  8674.9 36183.7   8107.7     8172
read      462.3   415.2   160.7   211.5   227.2   379.5   489.3   550.5   596.8   667.6   801.4   987.8  1299.4  4357.8 15946.2  27613.3    27652
read      429.3   311.4   160.7   209.9   225.3   367.8   455.3   510.9   549.8   596.4   660.5   821.6  1377.8  2501.8 11806.2  37517.9    37594
read      479.2   360.5   160.7   212.7   228.7   402.2   521.6   588.2   645.5   733.0   842.4   988.7  1266.0  3861.6 12299.5  24441.9    24367
read      428.7   382.9   160.7   208.2   223.4   366.0   455.4   510.1   547.6   591.1   651.5   819.3  1334.0  3633.1 12500.7  33773.0    33771
read      381.8   230.5   160.7   211.2   226.2   345.2   415.1   456.9   488.2   525.4   573.0   645.1   838.8  2176.9  8585.0  85144.6    84944
read      395.7   263.6   148.8   215.5   231.2   356.9   431.1   474.7   507.3   545.4   594.8   675.2   865.1  2181.1 10132.9  85795.0    85666
read      421.0   376.0   160.7   213.7   228.7   368.9   452.3   501.6   538.2   581.2   634.6   719.3  1280.9  5544.5 11008.6  51866.7    51918
read      404.4   353.0   148.8   207.3   222.4   359.2   447.1   498.3   533.2   569.8   611.7   674.4   951.4  3471.4 13358.0  34432.2    34406
read      432.0   343.1   160.7   209.0   224.5   368.8   470.7   526.9   563.3   604.5   663.8   831.3  1251.0  3962.5  9753.8  28572.5    28664
read      432.3   329.7   160.7   208.6   224.0   365.7   457.4   517.1   559.5   608.2   672.0   850.7  1372.0  3026.0 10156.2  38275.0    38289
read      525.5   726.9   160.7   213.0   230.2   446.0   563.8   638.9   693.7   755.6   829.9   941.2  1325.6 10248.8 31355.1  20617.1    20658
read      485.0   672.6   160.7   219.0   239.2   428.8   518.9   570.6   606.5   645.8   694.9   777.4  1133.2  8431.5 31053.4  13883.9    13840
read      396.1   328.0   160.7   215.6   231.7   356.0   425.0   466.3   497.5   534.3   581.6   655.4   856.9  4227.2  9633.9  93379.2    93419
read      397.5   252.7   160.7   220.3   237.9   363.6   431.0   471.4   502.5   539.3   586.4   660.5   844.9  2011.5 10614.1  98314.6    98284
read      396.9   243.4   160.7   212.3   227.6   356.7   436.4   482.9   516.7   556.7   608.6   685.2   874.6  2177.6  7935.2  71208.0    71313
read      437.7   347.2   160.7   209.2   224.6   363.4   453.0   513.1   557.9   610.8   683.7   932.1  1472.1  2629.2 10219.7  42219.0    42089
