Random waveform, supplied seed
Total number of intervals = 90 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616)
Average QPS expected = 51583
Timestamp start: 1715421273166
Timestamp end: 1715422173736

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      450.1   417.1   148.8   209.1   225.2   367.3   452.1   505.9   547.9   603.5   687.0   975.8  1729.6  4191.5 10593.7  51338.5    51355
read      401.6   274.4   160.7   210.5   225.6   359.2   437.0   483.6   518.0   559.4   614.5   699.2   958.7  2262.1  8991.4  67421.2    67361
read      409.4   430.5   160.7   210.2   224.3   372.6   444.8   478.4   502.6   534.3   583.0   699.1   999.3  4837.1 13811.0  16336.6    16287
read      426.0   381.9   148.8   216.3   232.4   370.4   449.1   496.5   532.1   575.3   632.5   734.3  1362.9  4770.0 12204.1  81473.7    81508
read      398.3   222.1   148.8   216.7   233.1   363.5   434.0   476.5   507.8   546.1   595.6   676.4   865.7  2201.8  8530.9  87585.8    87619
read      500.8   344.2   160.7   237.1   265.5   447.1   539.2   603.2   656.3   722.0   802.5   915.6  1099.6  3290.6 11854.4  99142.9    99068
read      447.7   373.6   160.7   211.7   227.4   369.4   453.5   506.8   548.2   601.7   682.8   944.0  1726.1  3664.2 11036.0  51226.7    51267
read      403.3   478.5   160.7   211.8   226.4   367.1   425.2   454.1   473.8   502.3   546.2   638.1  1037.4  6048.1 24094.9  11802.8    11822
read      457.5   320.8   148.8   226.1   249.2   406.2   489.6   541.2   581.9   632.5   703.6   824.0  1121.3  3230.4 10925.6  97477.6    97494
read      440.1   273.3   148.8   222.6   244.9   395.7   474.2   524.7   563.2   611.7   678.1   791.0  1054.0  2014.6 10068.7  97309.8    97350
read      403.4   247.8   148.8   206.6   222.3   359.4   439.7   488.4   524.3   567.2   621.7   706.4  1044.5  2819.7  7864.4  55580.8    55460
read      403.6   269.5   148.8   212.6   229.9   362.5   436.0   479.7   512.3   552.7   608.3   693.4   960.9  2788.3 10826.0  86109.7    85984
read      394.3   254.0   148.8   210.2   227.0   355.1   427.3   469.9   503.0   542.8   594.3   680.2   911.0  2283.1  9191.3  82016.5    82043
read      404.2   266.9   148.8   206.7   222.6   358.2   438.7   488.0   524.4   567.5   622.7   707.0  1072.1  2761.7  9146.4  52936.0    52873
read      377.7   268.7   148.8   208.5   223.3   361.5   424.0   452.1   470.0   492.1   517.9   561.0   772.7  2941.9 11300.1  13975.4    13911
read      404.1   309.2   148.8   206.0   221.6   359.0   439.5   486.7   521.7   564.5   618.8   699.9  1047.3  2960.9  9696.7  49917.1    49984
read      358.0   276.3   160.7   211.5   227.1   342.1   384.2   405.0   420.9   436.8   460.3   497.6   658.9  3780.5 12138.1   9251.5     9274
read      389.8   241.6   148.8   205.8   220.6   347.7   434.1   479.2   509.9   545.3   588.3   657.1   993.7  2236.6  7946.4  27116.2    27187
read      381.2   306.2   160.7   205.6   219.1   349.9   426.5   460.3   483.2   508.3   544.0   610.2   873.8  3944.2 12206.1  18709.3    18735
read      398.8   236.5   148.8   211.5   228.0   358.8   432.0   475.5   508.3   548.2   600.9   686.1   938.5  2628.5  8370.5  86629.8    86505
read      416.7   241.3   148.8   217.1   235.4   376.4   452.9   499.2   534.8   578.8   637.3   737.2   980.6  1875.9 10327.9  93087.3    93039
read      390.6   248.2   148.8   206.5   221.7   350.9   426.3   470.2   503.6   544.0   597.5   682.0   921.0  1989.1  8531.5  75962.6    75999
read      406.1  2101.6   148.8   204.4   218.4   341.2   420.3   465.2   496.9   534.1   580.7   651.0   956.0  3868.2 40276.5  32457.8    32324
read      392.9   294.9   148.8   207.6   223.6   351.8   425.2   467.8   500.5   540.1   591.9   677.2   922.5  2563.2 10158.5  84105.5    84255
read      397.1   320.0   148.8   207.1   223.2   353.4   429.1   473.1   506.3   546.4   600.2   686.7   955.9  2482.5 13755.6  81936.2    81759
read      392.5   335.4   148.8   204.9   219.1   348.2   428.0   474.2   507.3   546.7   595.0   672.5  1012.0  2750.5 10438.9  37319.9    37291
read      403.3   388.3   148.8   206.3   221.3   359.4   437.9   484.5   518.7   561.1   617.5   707.7  1121.6  2337.5  8631.0  53936.5    53818
read      387.9   302.9   148.8   204.9   218.8   345.2   428.4   473.5   504.7   540.9   585.8   655.5   970.6  2471.1 10732.3  30247.1    30297
read      391.7   308.1   160.7   205.8   220.1   348.2   431.7   477.1   509.0   546.2   592.4   668.4   995.4  2353.5  9891.1  31530.9    31569
read      393.0   243.3   160.7   208.4   223.4   350.5   430.2   476.6   509.1   548.0   597.3   675.0  1046.6  2160.7  7381.7  38876.0    38927
read      368.6   400.4   160.7   211.3   225.8   347.1   393.7   417.0   432.2   451.5   473.6   525.5   744.7  5276.3 15384.5  10674.5    10652
read      462.3   274.6   148.8   225.5   249.8   413.4   497.3   549.5   592.3   647.2   726.0   854.3  1118.1  2608.7  8340.0  98063.9    98119
read      398.3   276.8   148.8   206.0   221.1   357.2   436.0   483.3   517.6   559.2   612.9   692.0   984.4  2025.1 11506.1  48191.0    48176
read      397.2   299.4   160.7   208.1   222.7   352.6   434.3   480.8   513.6   552.1   600.7   679.3  1011.2  3586.7 10461.1  34970.6    34929
read      417.2   280.5   148.8   211.5   227.6   366.0   446.9   495.5   532.3   577.2   636.1   739.0  1271.3  3031.2  9244.2  69609.7    69735
read      399.6   327.9   160.7   208.9   222.7   356.0   442.7   482.7   509.5   542.2   586.0   678.8  1053.6  3836.1 12470.7  20791.2    20753
read      414.1   269.0   160.7   216.0   233.0   370.6   448.6   495.3   530.3   573.1   629.6   724.1  1027.1  2292.2  8051.7  84701.7    84642
read      409.5   312.8   148.8   206.5   221.8   361.4   444.0   492.8   528.9   571.9   626.7   716.8  1199.2  2940.6 12136.0  42335.5    42333
read      420.5   359.1   148.8   205.9   221.5   361.8   443.3   493.3   531.3   577.5   638.5   751.4  1497.9  3242.8 12483.5  61489.6    61587
read      390.0   281.9   148.8   207.1   222.4   349.3   421.7   463.5   495.3   534.0   585.3   670.3   926.3  2897.2  9835.3  77947.7    77998
read      392.1   215.9   148.8   211.7   228.5   358.8   425.7   465.9   497.1   536.2   589.9   683.6   911.9  1236.2  8895.5  97606.8    97625
read      356.8   207.6   148.8   203.6   216.9   327.6   405.5   443.3   466.6   492.1   521.8   565.6   660.2  2112.1  8195.6  23740.1    23781
read      370.8   192.1   148.8   202.6   216.7   343.1   411.1   450.3   478.9   513.6   560.2   632.1   789.4  1137.5  7937.1  66686.1    66723
read      362.8   223.2   148.8   203.3   216.6   328.9   405.1   447.9   476.0   506.6   543.7   597.1   711.2  1815.5  9721.0  30903.1    31016
read      367.5   182.4   148.8   203.1   217.1   340.1   406.9   447.4   476.9   511.0   554.7   621.2   747.4  1021.6  6624.7  47417.6    47394
read      381.0   197.3   148.8   207.3   223.4   348.8   415.6   455.6   485.9   523.5   575.3   662.1   875.8  1215.8  6839.0  95226.4    95335
read      332.0   454.2   160.7   219.5   235.7   302.9   324.5   337.5   345.6   358.2   371.7   400.6   550.8  7426.1 16231.4   5257.9     5252
read      365.1   172.8   148.8   199.6   213.9   337.9   403.9   443.4   471.8   507.2   553.6   628.1   775.7  1016.3  5397.8  65759.5    65908
read      352.0   261.6   148.8   203.9   217.0   335.1   398.8   426.5   444.2   463.0   487.0   522.4   607.5  2298.9 12330.3  16896.3    16889
read      364.9   174.0   148.8   201.6   215.5   338.1   404.8   445.3   474.2   508.1   550.7   617.6   742.7   987.0  6162.0  42874.9    42912
read      388.1   201.2   148.8   208.1   225.3   354.7   422.2   462.8   494.1   532.9   586.1   681.7   903.7  1181.5  7710.8  99894.1    99898
read      358.2   223.6   148.8   200.8   214.1   325.6   402.9   443.2   468.7   497.1   531.7   582.6   688.2  2121.5 10792.2  26370.5    26385
read      353.8   239.7   148.8   202.7   215.8   325.9   401.5   436.9   458.5   482.1   508.9   550.0   643.6  2173.8 11400.2  22523.6    22616

Total QPS = 51585.1 (46426632 / 900.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 11467378351 bytes :   12.2 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.98%,48.74%,100.00%
